Straße,Hausnummer,Postleitzahl,Ort,Bundesland,latitude,longitude,commissioning_date
Buddikate West,0,22965,Todendorf,Schleswig-Holstein,53.692558,10.320428,2018
Buddikate West,0,22965,Todendorf,Schleswig-Holstein,53.692558,10.320428,2018
Buddikate Ost,0,22965,Todendorf,Schleswig-Holstein,53.694396,10.324738,2018
Buddikate Ost,0,22965,Todendorf,Schleswig-Holstein,53.694396,10.324738,2018
Benzstraße,11,71691,Freiberg am Neckar,Baden-Württemberg,48.926869,9.203532,2018
Langer Kamp,0,58762,Altena,Nordrhein-Westfalen,51.292367,7.672483,2018
Rosenheimerstraße,15,81667,München,Bayern,48.12998,11.592552,2018
Bornkampsweg,137,22761,Hamburg,Hamburg,53.568609,9.916658,2018
Stuttgarter Straße,2,73033,Göppingen,Baden-Württemberg,48.704253,9.646193,2018
Stresemannstraße,332,22761,Hamburg,Hamburg,53.56349,9.92728,2018
Eichstätter Straße,29,91781,Weißenburg,Bayern,49.027209,10.971024,2018
Meraner Str.,11,81547,München,Bayern,48.101949,11.570127,2018
Schloßschmidstr.,15a,81639,München,Bayern,48.146637,11.518188,2018
Tiergartenstraße,172,30559,Hannover,Niedersachsen,52.36019,9.84439,2018
Laiblinger Weg,50,71701,Schwieberdingen,Baden-Württemberg,48.884274,9.087484,2018
Laiblinger Weg,50,71701,Schwieberdingen,Baden-Württemberg,48.88427,9.087416,2018
Laiblinger Weg,50,71701,Schwieberdingen,Baden-Württemberg,48.884263,9.087278,2018
Laiblinger Weg,50,71701,Schwieberdingen,Baden-Württemberg,48.884259,9.08721,2018
Mittelburgweg,1,87466,Oy- Mittelberg,Bayern,47.640094,10.437208,2018
Parkplatz Süd,0,34225,Baunatal,Hessen,51.253206,9.428486,2018
Laiblinger Weg,50,71701,Schwieberdingen,Baden-Württemberg,48.884255,9.087141,2018
Laiblinger Weg,50,71701,Schwieberdingen,Baden-Württemberg,48.884252,9.087073,2018
Gerhard-Fieseler-Weg,0,34225,Baunatal,Hessen,51.262845,9.430964,2018
Gerhard-Fieseler-Weg,0,34225,Baunatal,Hessen,51.262877,9.43099,2018
Carl-von-Bach-Straße,8a,9116,Chemnitz,Sachsen,50.802432,12.85202,2018
Carl-von-Bach-Straße,8a,9116,Chemnitz,Sachsen,50.802619,12.852037,2018
Laiblinger Weg,50,71701,Schwieberdingen,Baden-Württemberg,48.884308,9.0881,2018
Laiblinger Weg,50,71701,Schwieberdingen,Baden-Württemberg,48.8843,9.087963,2018
Laiblinger Weg,50,71701,Schwieberdingen,Baden-Württemberg,48.884304,9.088031,2018
Laiblinger Weg,50,71701,Schwieberdingen,Baden-Württemberg,48.884296,9.087894,2018
Laiblinger Weg,50,71701,Schwieberdingen,Baden-Württemberg,48.884292,9.087825,2018
Laiblinger Weg,50,71701,Schwieberdingen,Baden-Württemberg,48.884288,9.087757,2018
Laiblinger Weg,50,71701,Schwieberdingen,Baden-Württemberg,48.884285,9.087689,2018
Laiblinger Weg,50,71701,Schwieberdingen,Baden-Württemberg,48.884281,9.087621,2018
Laiblinger Weg,50,71701,Schwieberdingen,Baden-Württemberg,48.884277,9.087552,2018
Langbürgener Str.,3a,81549,München,Bayern,48.110157,11.612533,2018
Langbürgener Str.,3,81549,München,Bayern,48.110064,11.612629,2018
Lauterbrunnenweg,0,91785,Pleinfeld,Bayern,49.102813,10.984146,2018
Müllenhoffweg,54,22607,Hamburg,Hamburg,53.56166,9.87368,2018
Liebermannstraße,41,22605,Hamburg,Hamburg,53.55071,9.89764,2018
Trenkerweg,2,22605,Hamburg,Hamburg,53.54935,9.90491,2018
Theodolindenstr.,2a,81545,München,Bayern,48.089958,11.557916,2018
Nordstraße,0,34225,Baunatal,Hessen,51.261214,9.435832,2018
Nordstraße,0,34225,Baunatal,Hessen,51.26124,9.435745,2018
Nordstraße,0,34225,Baunatal,Hessen,51.261256,9.435636,2018
Nordstraße,0,34225,Baunatal,Hessen,51.261289,9.435532,2018
Nordstraße,0,34225,Baunatal,Hessen,51.261309,9.435451,2018
Gerhard-Fieseler-Weg,0,34225,Baunatal,Hessen,51.262865,9.431216,2018
Gerhard-Fieseler-Weg,0,34225,Baunatal,Hessen,51.262908,9.431022,2018
Gerhard-Fieseler-Weg,0,34225,Baunatal,Hessen,51.262917,9.431029,2018
Hauptstraße,7,21376,Salzhausen,Niedersachsen,,,2018
Hauptstraße,1,86510,Ried,Bayern,48.29141,11.04397,2018
Bernadottestraße,212,22605,Hamburg,Hamburg,53.54851,9.88841,2018
Falceg,3,22605,Hamburg,Hamburg,53.55798,9.88678,2018
Hauptstr.,46,72290,Loßburg,Baden-Württemberg,48.41414,8.45013,2018
Hallerstraße,21,66333,Völklingen,Saarland,49.243792,6.840912,2018
Gebrüder-Netzsch-Straße,14,95100,Selb,Bayern,50.17402,12.13865,2018
Blankeneser Bahnhofstraße,4,22587,Hamburg,Hamburg,53.558932,9.811458,2018
Falkentaler Weg,4,22587,Hamburg,Hamburg,53.55993,9.79076,2018
Pflasterstraße,10,71729,Erdmannhausen,Baden-Württemberg,,,2018
Pflasterstr.,0,71729,Erdmannhausen,Baden-Württemberg,48.94093,9.296733,2018
Mühlgasse,0,71720,Oberstenfeld,Baden-Württemberg,49.022846,9.318563,2018
Steinbeisstraße,15,71711,Steinheim,Baden-Württemberg,48.9695,9.266486,2018
Kieler Straße,47,24768,Rendsburg,Schleswig-Holstein,,,2018
Herzmanns,1,87448,Waltenhofen,Bayern,47.648575,10.294487,2018
Parkplatz Süd,0,34225,Baunatal,Hessen,51.253242,9.428512,2018
Parkplatz Süd,0,34225,Baunatal,Hessen,51.253288,9.428564,2018
Parkplatz Süd,0,34225,Baunatal,Hessen,51.253324,9.428589,2018
Parkplatz Süd,0,34225,Baunatal,Hessen,51.253359,9.428625,2018
Badstraße,16,91217,Hersbruck,Bayern,49.51144,11.44433,2018
Bahngelände,0,91217,Hersbruck,Bayern,49.5099,11.42512,2018
Borsigstraße,2,74321,Bietigheim-Bissingen,Baden-Württemberg,48.947982,9.135381,2018
Löchgauerstraße,20,74321,Bietigheim-Bissingen,Baden-Württemberg,48.961415,9.125835,2018
Amberger Straße,54,91217,Hersbruck,Bayern,,,2018
Bahnhofplatz,3,91233,Neunkirchen am Sand,Bayern,49.52073,11.321389,2018
Asperger Str.,4,71732,Tamm,Baden-Württemberg,,,2018
Bahnhofstraße,9,95173,Schönwald,Bayern,50.19903,12.0897,2018
Hauptstraße,9,95706,Schirnding,Bayern,50.08085,12.22773,2018
Burgplatz,0,95691,Hohenberg a. d. Eger,Bayern,50.09735,12.22343,2018
Lange Str.,41,72285,Pfalzgrafenweiler,Baden-Württemberg,,,2018
Dieselstraße,13,72285,Pfalzgrafenweiler,Baden-Württemberg,,,2018
Dieselstraße,13,72285,Pfalzgrafenweiler,Baden-Württemberg,,,2018
Dieselstraße,13,72285,Pfalzgrafenweiler,Baden-Württemberg,,,2018
Alte Post Straße,17,72285,Pfalzgrafenweiler,Baden-Württemberg,,,2018
Hengstbergstr.,4,4668,Grimma,Sachsen,51.25594,12.72533,2018
Wedniger Str.,40,4668,Grimma,Sachsen,51.256403,12.737217,2018
Mariahilfplatz,17,81541,München,Bayern,48.124206,11.582307,2018
Torfstraße,14,25451,Quickborn,Schleswig-Holstein,,,2018
Gadheimer Straße,19,97209,Veitshöchheim,Bayern,49.84546,9.90592,2018
Poststraße,1,66333,Völklingen,Saarland,49.250064,6.851486,2018
Burgstr.,8,72285,Pfalzgrafenweiler,Baden-Württemberg,48.52491,8.563627,2018
Hauptstraße,56,72275,Alpirsbach,Baden-Württemberg,,,2018
Schulzengasse,0,97222,Rimpar,Bayern,49.92727,9.97108,2018
Godorfer Hauptstraße,171,50997,Köln,Nordrhein-Westfalen,50.862081,6.971593,2018
Waldluststraße,1,91207,Lauf an der Pegnitz,Bayern,49.502056,11.284444,2018
Franz-Alexanderstraße,10,84489,Burghausen,Bayern,,,2018
Franz-Alexanderstraße,10,84489,Burghausen,Bayern,,,2018
Zinnhütte,5,21255,Tostedt,Niedersachsen,53.26948,9.730754,2018
Bahnhofstr.,138 Z,50374,Erftstadt,Nordrhein-Westfalen,50.807917,6.832972,2018
Godorfer Hauptstraße,171,50997,Köln,Nordrhein-Westfalen,50.862081,6.971593,2018
Oberpfleichfelderstraße,10,97241,Bergtheim,Bayern,49.89453,10.07003,2018
Moritzberg,1,97228,Rottendorf,Bayern,49.787215,10.031159,2018
Moritzberg,1,97228,Rottendorf,Bayern,49.787217,10.031144,2018
Rudolf-Virchow-Straße,0,4552,Borna,Sachsen,,,2018
Röthaer Straße,0,4552,Borna,Sachsen,,,2018
Autobahnraststätte Kaltenborn,0,58579,Schalksmühle,Nordrhein-Westfalen,51.288867,7.5718,2018
Sollner Str.,67b,81479,München,Bayern,48.077018,11.526096,2018
Lindenstr.,8,58540,Meinerzhagen,Nordrhein-Westfalen,51.107842,7.641689,2018
Thomasstr.,18,58553,Halver,Nordrhein-Westfalen,51.188657,7.503802,2018
Marktplatz,66,72250,Freudenstadt,Baden-Württemberg,48.464255,8.412113,2018
Ahornweg,1,25764,Norddeich,Schleswig-Holstein,,,2018
Miltzstraße,14,51061,Köln,Nordrhein-Westfalen,51.002995,6.974744,2018
Am Garnisonsplatz,2,72160,Horb a.N.,Baden-Württemberg,48.45301,8.697691,2018
Neuenkoog,1,25761,Büsum,Schleswig-Holstein,,,2018
Gert-Marcus-Straße,10,22529,Hamburg,Hamburg,53.60317,9.97761,2018
Berliner Straße,26,34246,Vellmar,Hessen,,,2018
Talstraße,4,74321,Bietigheim-Bissingen,Baden-Württemberg,48.960795,9.131158,2018
Ludwig-Ganghofer-Str.,0,90537,Feucht,Bayern,49.371816,11.220995,2018
Wintergasse,13,72160,Horb a.N.,Baden-Württemberg,48.445299,8.68893,2018
Düsseldorfer Straße,177,51063,Köln,Nordrhein-Westfalen,50.977756,7.001012,2018
Peißenbergstr.,1a,81457,München,Bayern,48.107403,11.575105,2018
Peißenbergstr.,1,81457,München,Bayern,48.10749,11.57489,2018
An der Bleiche,19a,33813,Oerlinghausen,Nordrhein-Westfalen,,,2018
Währentruper Str.,0,33813,Oerlinghausen,Nordrhein-Westfalen,,,2018
Auf dem Kies,0,74354,Besigheim,Baden-Württemberg,49.00186,9.14227,2018
Bahnhofstraße,14,74343,Sachsenheim,Baden-Württemberg,48.96162,9.064904,2018
Worringer Straße,0,40210,Düsseldorf,Nordrhein-Westfalen,51.220966,6.793504,2018
Bienenweg,0,90537,Feucht,Bayern,49.377227,11.219502,2018
Am Bahndamm,0,90537,Feucht,Bayern,49.388601,11.259853,2018
Prackenfelser Str.,4-8,90518,Altdorf,Bayern,,,2018
Weidentalstraße,0,90518,Altdorf,Bayern,49.379765,11.356621,2018
Äußere Fischbacher Straße,0,90518,Altdorf,Bayern,49.39161,11.33963,2018
Berliner Straße,26,34246,Vellmar,Hessen,,,2018
Raitenhaßlach,0,84489,Burghausen,Bayern,,,2018
Gildestr.,10,50374,Erfstadt,Nordrhein-Westfalen,,,2018
Bühleck Nord,0,34289,Zierenberg,Hessen,,,2018
Bühleck Nord,0,34289,Zierenberg,Hessen,51.38209,9.24886,2018
Schloßstraße,24,74372,Sersheim,Baden-Württemberg,48.960402,9.015142,2018
Am See,0,90518,Altdorf,Bayern,49.39138,11.36328,2018
Memminger Straße,71,89281,Altenstadt,Bayern,48.16101,10.11324,2018
Sollner Str.,67a,81479,München,Bayern,48.077244,11.526085,2018
Sollner Str.,67,81479,München,Bayern,48.077297,11.52606,2018
Drygalski-Allee,25,81477,München,Bayern,,,2018
Langwiesengraben,1,97323,Giebelstadt,Bayern,49.658051,9.946516,2018
Buswendeplatte,1,97285,Tauberrettersheim,Bayern,49.49679,9.93535,2018
Heider Straße,4,25761,Büsum,Schleswig-Holstein,,,2018
Fischereihafen,1,25761,Büsum,Schleswig-Holstein,,,2018
Hohenzollerstraße,15,25761,Büsum,Schleswig-Holstein,,,2018
Nordseestr.,0,25761,Büsum,Schleswig-Holstein,,,2018
Große Bahnstraße,31,22525,Hamburg,Hamburg,53.57396,9.93691,2018
Warnstedtstraße,10,22525,Hamburg,Hamburg,53.58377,9.93143,2018
Ludwig-Hofer-Str.,0,74385,Pleidelsheim,Baden-Württemberg,48.960575,9.20799,2018
Herzog-Georg-Str.,20,89264,Weissenhorn,Bayern,,,2018
Dessauer Str.,104 B,6366,Köthen (Anhalt),Sachsen-Anhalt,51.764312,11.986108,2018
Bürgermeister Glade Straße,0,21244,Rosengarten,Niedersachsen,53.367071,9.93031,2018
Gewerbepark Lindach A,3,84489,Burghausen,Bayern,,,2018
Stadtplatz,1,84489,Burghausen,Bayern,,,2018
Zaglau,90F,84489,Burghausen,Bayern,,,2018
Mehringer Straße,45,84489,Burghausen,Bayern,,,2018
Marienberger Straße,20,84489,Burghausen,Bayern,,,2018
Strümpfelbacher Straße,50,73773,Aichwald,Baden-Württemberg,48.778006,9.387779,2018
Seestraße,10,73773,Aichwald,Baden-Württemberg,48.758453,9.376934,2018
Alte Dorfstraße,22,73773,Aichwald,Baden-Württemberg,48.747701,9.394326,2018
Nordbahnhofstraße,7,25774,Lunden,Schleswig-Holstein,54.331918,9.025721,2018
Ettalstr.,44a,81377,München,Bayern,48.117903,11.514316,2018
Rathausstraße,23,33813,Oerlinghausen,Nordrhein-Westfalen,,,2018
Ostring,30,32825,Blomberg,Nordrhein-Westfalen,,,2018
Senefelderstr.,2,73760,Ostfildern,Baden-Württemberg,,,2018
Seefelder Str.,2,73760,Ostfildern,Baden-Württemberg,,,2018
Am Drawen Hof bei,1,32791,Lage,Nordrhein-Westfalen,51.990946,8.79443,2018
Am Drawen Hof bei,1,32791,Lage,Nordrhein-Westfalen,51.990987,8.79501,2018
Kleinstr.,2a,81379,München,Bayern,48.099812,11.539743,2018
Kleinstr.,2,81379,München,Bayern,48.100115,11.53967,2018
Colmarer Str.,1,81379,München,Bayern,48.095853,11.537683,2018
Mühlenstraße,60,97877,Wertheim,Baden-Württemberg,49.753924,9.519981,2018
Dorfstraße,60,24784,Westerrönfeld,Schleswig-Holstein,,,2018
In den Anlagen,1,73760,Ostfildern,Baden-Württemberg,48.71579,9.294648,2018
Esslinger Straße,26,73760,Ostfildern,Baden-Württemberg,48.714672,9.300899,2018
Hinterbärenbadstr.,60a,81373,München,Bayern,48.120241,11.522567,2018
Hinterbärenbadstr.,60,81373,München,Bayern,48.120239,11.52366,2018
Krüner Str.,2a,81373,München,Bayern,48.118454,11.528116,2018
Krüner Str.,2,81373,München,Bayern,48.118419,11.528202,2018
Meindlstr.,20a,81373,München,Bayern,48.117294,11.538072,2018
Meindlstr.,20,81373,München,Bayern,48.117427,11.538076,2018
Im Kampe,16,32760,Detmold,Nordrhein-Westfalen,51.922893,8.850013,2018
Neumuehler Weg,83,66130,Saarbrüuecken,Saarland,49.205513,7.020785,2018
Karl-Liebknechtstraße,13,10178,Berlin,Berlin,52.522035,13.407737,2018
Ostmerheimer Str.,198,51109,Köln-Merheim,Nordrhein-Westfalen,50.941765,7.051004,2018
Heegbarg,30,22391,Hamburg,Hamburg,53.654534,10.093837,2018
Wilhelmine-Gemberg-Weg,3,10179,Berlin,Berlin,52.509718,13.42347,2018
August-Bebel-Platz,0,99734,Nordhausen,Thüringen,51.50233,10.80203,2018
Hallesche Straße,129,99734,Nordhausen,Thüringen,51.49307,10.81894,2018
Otto-Hahn-Str.,8,34466,Wolfhagen,Hessen,51.402688,9.187298,2018
Otto-Hahn-Str.,8,34466,Wolfhagen,Hessen,51.402688,9.187298,2018
Rausdorfer Straße,29,22946,Trittau,Schleswig-Holstein,,,2018
Otto-Hahn-Str.,8,34466,Wolfhagen,Hessen,51.402688,9.187298,2018
Leopoldstraße,27,32756,Detmold,Nordrhein-Westfalen,51.934233,8.882717,2018
Wittekindstr.,3,32756,Detmold,Nordrhein-Westfalen,51.942809,8.863036,2018
Ettalstr.,44,81377,München,Bayern,48.117761,11.514347,2018
Cimbernstr.,15,81377,München,Bayern,48.110598,11.515443,2018
Cimbernstr.,13,81377,München,Bayern,48.110781,11.515822,2018
Heegbarg,30,22391,Hamburg,Hamburg,53.654534,10.093837,2018
Kidlerpl.,8a,81371,München,Bayern,48.116897,11.541701,2018
Kidlerpl.,8,81371,München,Bayern,48.116881,11.541504,2018
Lindenschmitstr.,11a,81371,München,Bayern,48.118339,11.544824,2018
Lindenschmitstr.,11,81371,München,Bayern,48.118337,11.544978,2018
Daiserstr.,1a,81371,München,Bayern,48.121883,11.543981,2018
Großenseer Straße,7,22946,Trittau,Schleswig-Holstein,53.615332,10.399908,2018
Europaplatz,5,22946,Trittau,Schleswig-Holstein,53.608837,10.408999,2018
Sonnenstraße,7,9648,Mittweida,Sachsen,50.994903,12.965836,2018
Kattwinkelstr.,3,42929,Wermelskirchen,Nordrhein-Westfalen,51.137954,7.217073,2018
Schwanenplatz,0,42929,Wermelskirchen,Nordrhein-Westfalen,51.135328,7.208532,2018
Daiserstr.,1,81371,München,Bayern,48.122037,11.543959,2018
Eidelstedter Weg,32,22359,Hamburg,Hamburg,53.58181,9.95341,2018
Glockenspitz,123,47800,Krefeld,Nordrhein-Westfalen,,,2018
Schöttlstr.,18,81369,München,Bayern,48.109082,11.536846,2018
Am Leitz-Park,3,35576,Wetzlar,Hessen,50.552542,8.534854,2018
Sonderhäuser Str.,16,99713,Ebeleben,Thüringen,51.28837,10.74245,2018
Lange Straße,34,99706,Sondershausen,Thüringen,51.370263,10.873081,2018
Erfurter Straße,35,99706,Sondershausen,Thüringen,51.364558,10.844574,2018
Am Leitz-Park,3,35578,Wetzlar,Hessen,50.552542,8.534854,2018
Am Leitz-Park,3,35578,Wetzlar,Hessen,50.552542,8.534854,2018
Buderusstraße,25,35576,Wetzlar,Hessen,50.569557,8.494302,2018
Gewerbepark Borna-Ost,0,4552,Borna,Sachsen,51.134396,12.509869,2018
Dorfstraße,54a,25371,Seestermühe,Schleswig-Holstein,53.703428,9.575251,2018
Schulstieg,2,25370,Seester,Schleswig-Holstein,53.717822,9.598452,2018
Rosenstraße,17,25365,Klein Offenseth-Sparrieshoop,Schleswig-Holstein,53.78151,9.686211,2018
Rübenkamp,317,22337,Hamburg,Hamburg,53.6135,10.03233,2018
Colmdorfstr.,34,81249,München,Bayern,48.155582,11.414047,2018
Brauhausstraße,0,4552,Borna,Sachsen,,,2018
Kasernenstraße,0,4552,Borna,Sachsen,,,2018
Am Wilhelmschacht,20,4552,Borna,Sachsen,,,2018
Am Wilhelmsschacht,34,4552,Borna,Sachsen,51.111864,12.488579,2018
Wiesentfelser Str.,53,81249,München,Bayern,48.14645,11.412864,2018
Friedrich-Hebbel-Str.,25a,81369,München,Bayern,48.110514,11.526254,2018
F.-O.-Schimmel-Str.,31,9120,Chemnitz,Sachsen,,,2018
Kleinbahnstraße,1,29410,Salzwedel,Sachsen-Anhalt,,,2018
Werner-Düwer-Str.,0,31863,Coppenbrügge,Niedersachsen,52.1196,9.54694,2018
Hauptstraße,60a,31860,Emmerthal,Niedersachsen,52.04869,9.38644,2018
Burgstr.,1,31855,Aerzen,Niedersachsen,52.04849,9.26429,2018
Rathausstraße,9,31812,Bad Pyrmont,Niedersachsen,51.987215,9.258796,2018
Schillerstraße,35,31812,Bad Pyrmont,Niedersachsen,51.983874,9.242323,2018
Südstraße,3,31812,Bad Pyrmont,Niedersachsen,51.9807,9.25767,2018
Forstweg,17,31812,Bad Pyrmont,Niedersachsen,51.991034,9.257888,2018
Marktplatz,0,31812,Bad Pyrmont,Niedersachsen,51.983656,9.261288,2018
Hauptstraße,18,84533,Haiming,Bayern,,,2018
Friedrich-Hebbel-Str.,25,81369,München,Bayern,48.110676,11.526283,2018
Schöttlstr.,18a,81369,München,Bayern,48.109075,11.536669,2018
Dießemer Bruch,81,47805,Krefeld,Nordrhein-Westfalen,51.32532,6.35868,2018
Röntgenstraße,47,22335,Hamburg,Hamburg,53.6237,10.01648,2018
Sportallee,81,22335,Hamburg,Hamburg,53.6176,10.00038,2018
Hauptsraße,52,73666,Baltmannsweiler,Baden-Württemberg,48.759046,9.452582,2018
Marktplatz,4,73666,Baltmannsweiler,Baden-Württemberg,48.742281,9.449053,2018
Bahnhofstraße,11,73262,Reichenbach,Baden-Württemberg,48.7084,9.4631,2018
Ulmer Straße,2,73262,Reichenbach,Baden-Württemberg,48.7094,9.463,2018
Öttinger Straße,8,84571,Reischach,Bayern,48.289884,12.724538,2018
Pfütschbergstraße,1,98527,Suhl,Thüringen,50.590157,10.713106,2018
Am Wöllerspfad,7,97922,Lauda-Königshofen,Baden-Württemberg,,,2018
Beecker Straße,80,47166,Duisburg,Nordrhein-Westfalen,51.482714,6.764894,2018
Beecker Straße,80,47166,Duisburg,Nordrhein-Westfalen,51.482714,6.764894,2018
Meiereistraße,5,24808,Jevenstedt,Schleswig-Holstein,,,2018
Prinz-Eugen-Str.,1,97900,Kühlsheim,Baden-Württemberg,49.66571,9.51322,2018
Isabellenstr.,0,35708,Haiger,Hessen,50.741894,8.205733,2018
Marktplatz,7,35708,Haiger,Hessen,50.741748,8.203539,2018
Hüttenstr.,18,35708,Haiger,Hessen,50.744043,8.213066,2018
Am Königstuhl,8,6556,Artern,Thüringen,51.367889,11.302011,2018
Am Königstuhl,8,6556,Artern,Thüringen,51.367887,11.302011,2018
Siemensstraße,7,97941,Tauberbischofsheim,Baden-Württemberg,49.636206,9.652753,2018
Gartenstr.,0,97941,Tauberbischofsheim,Baden-Württemberg,49.62312,9.66097,2018
Erichstraße,2,31785,Hameln,Niedersachsen,,,2018
Bahnhofsplatz,23,31785,Hameln,Niedersachsen,,,2018
Kastanienwall,52,31785,Hameln,Niedersachsen,,,2018
Am Posthof,22,31785,Hameln,Niedersachsen,,,2018
Olgastraße,14,73262,Reichenbach,Baden-Württemberg,48.7083,9.4662,2018
Karlstr.,30,73262,Reichenbach,Baden-Württemberg,48.7109,9.4573,2018
Gryphiusstr.,17,10247,Berlin,Berlin,52.510496,13.465006,2018
Hauptstrasse,20,25779,Fedderingen,Schleswig-Holstein,54.283528,9.132361,2018
Hauptstrasse,20,25779,Fedderingen,Schleswig-Holstein,54.2835,9.132639,2018
Hauptstrasse,20,25779,Fedderingen,Schleswig-Holstein,54.283528,9.132528,2018
Dorfstraße,72,25776,Sankt Annen,Schleswig-Holstein,54.352236,9.0749,2018
Steilshooper Straße,260,22309,Hamburg,Hamburg,53.60328,10.05192,2018
Marienstraße,1,73262,Reichenbach,Baden-Württemberg,48.7102,9.4625,2018
Kirchstr.,4,73262,Reichenbach,Baden-Württemberg,48.7118,9.4611,2018
Schroten,0,66121,Saarbrücken,Saarland,49.227433,7.012015,2018
Halbergstraße,0,66121,Saarbrücken,Saarland,49.227424,7.021261,2018
Landwehrplatz,0,66121,Saarbrücken,Saarland,49.233468,7.001607,2018
Josef-Lang-Str.,7,81245,München,Bayern,48.149977,11.471576,2018
Josef-Lang-Str.,5,81245,München,Bayern,48.149826,11.47155,2018
Lucia-Popp-Bogen,74a,81245,München,Bayern,48.16319,11.436346,2018
Lucia-Popp-Bogen,74,81245,München,Bayern,48.16332,11.436312,2018
Ilse-Fehling-Str.,31,81245,München,Bayern,48.15534,11.427592,2018
Krausestr.,2,22305,Hamburg,Hamburg,53.58599,10.05185,2018
Hellbrookstraße,9,22305,Hamburg,Hamburg,53.59141,10.03813,2018
Hauptstraße,2a,31020,Salzhemmendorf,Niedersachsen,52.06611,9.58517,2018
Straßmannstr.,24,10249,Berlin,Berlin,52.522418,13.451129,2018
Tieloh,81,22307,Hamburg,Hamburg,53.59323,10.05142,2018
Friedrichshafener Str.,11,81243,München,Bayern,48.14803,11.442006,2018
Aldinger Straße,70,70378,Stuttgart-Mühlhausen,Baden-Württemberg,48.840075,9.228424,2018
Bodenseestr.,238,81249,München,Bayern,48.142915,11.423241,2018
Hans-Stützle-Str.,2a,81249,München,Bayern,48.13919,11.410999,2018
Am Bahnhof,1,49828,Neuenhaus,Niedersachsen,,,2018
Rengershäuser Str.,2,97959,Assamstadt,Baden-Württemberg,49.42653,9.68774,2018
Maximilianstraße,4,89231,Neu-Ulm,Bayern,48.396352,10.001652,2018
Bahnhofstraße,1/2,89231,Neu-Ulm,Bayern,48.393888,10.003914,2018
Am Rathaus,5,92727,Waldthurn,Bayern,,,2018
Hauptstr.,29,97953,Königheim,Baden-Württemberg,49.61816,9.59558,2018
Menterstr.,120,81247,München,Bayern,48.161058,11.467427,2018
Menterstr.,118,81247,München,Bayern,48.161022,11.467727,2018
Wöhlerstr.,31a,81247,München,Bayern,48.169098,11.464606,2018
Wöhlerstr.,31,81247,München,Bayern,48.169185,11.464603,2018
Junkerstraße,20,73249,Wernau,Baden-Württemberg,48.686946,9.419542,2018
Wehrstr.,6,73240,Wendlingen,Baden-Württemberg,48.670181,9.392793,2018
Bahnhofstr.,112,73240,Wendlingen,Baden-Württemberg,48.673894,9.376082,2018
Kaiser-Wilhelm-Allee,70,51373,Leverkusen,Nordrhein-Westfalen,,,2018
Im Eisholz,3,51373,Leverkusen,Nordrhein-Westfalen,,,2018
Stuttgarter Str.,65,73230,Kirchheim/Teck,Baden-Württemberg,,,2018
Stuttgarter Str.,65,73230,Kirchheim/Teck,Baden-Württemberg,,,2018
Am Knie,3a,81241,München,Bayern,48.142484,11.474034,2018
Sylbacher Straße,271,32108,Bad Salzuflen,Nordrhein-Westfalen,52.028029,8.769568,2018
Uferstraße,13,32108,Bad Salzuflen,Nordrhein-Westfalen,52.066917,8.754556,2018
Uferstraße,13,32108,Bad Salzuflen,Nordrhein-Westfalen,52.066917,8.754556,2018
Kirchheider Straße,1,32108,Bad Salzuflen,Nordrhein-Westfalen,52.101431,8.792969,2018
Schelpstraße,1,32107,Bad Salzuflen,Nordrhein-Westfalen,52.061378,8.734988,2018
Max-Planck-Str.,51,97980,Bad Mergentheim,Baden-Württemberg,49.4774,9.76837,2018
Hoffnungthaler Str.,23,51503,Rösrath,Nordrhein-Westfalen,50.92491,7.18036,2018
August-Exter-Str.,9,81245,München,Bayern,48.151332,11.462565,2018
Mainaustr.,73,81243,München,Bayern,48.148814,11.434249,2018
Opitzstraße,17,22301,Hamburg,Hamburg,53.58943,10.00729,2018
Oskar-Kühlen-Straße,9,41061,Mönchengladbach,Nordrhein-Westfalen,51.19484,6.44308,2018
Teckplatz,7,73207,Plochingen,Baden-Württemberg,48.716019,9.431632,2018
Geschwister-Scholl-Str.,6,73207,Plochingen,Baden-Württemberg,48.708043,9.4335,2018
Urbanstr.,1,73207,Plochingen,Baden-Württemberg,48.711261,9.416141,2018
Urbanstr.,41,73207,Plochingen,Baden-Württemberg,48.714068,9.417522,2018
Luitpoldstraße,0,91550,Dinkelsbühl,Bayern,49.068892,10.324882,2018
Wittenbergerstraße,0,40668,Meerbusch Lank,Nordrhein-Westfalen,51.30775,6.690138,2018
Am Stadtwald,2,92676,Eschenbach,Bayern,49.75985,11.84601,2018
Bosthorst,16,49828,Neuenhaus,Niedersachsen,,,2018
Am Fischweg,11,92256,Hahnbach,Bayern,,,2018
Bosthorst,16,49828,Neuenhaus,Niedersachsen,52.492844,6.967509,2018
Am Bahnhof,1,49828,Neuenhaus,Niedersachsen,52.501701,6.970242,2018
Walsroder Straße,142,30853,Langenhagen,Niedersachsen,52.448581,9.740094,2018
Bäckerstr.,14,81241,München,Bayern,48.145692,11.461558,2018
Kaflerstr.,15a,81241,München,Bayern,48.149734,11.457747,2018
Kaflerstr.,15,81241,München,Bayern,48.14969,11.457923,2018
Volmstr.,31a,81241,München,Bayern,48.150112,11.453783,2018
Volmstr.,31,81241,München,Bayern,48.15008,11.453752,2018
Kremser Str.,21,81241,München,Bayern,48.144914,11.478904,2018
