Straße,Hausnummer,Postleitzahl,Ort,Bundesland,latitude,longitude,commissioning_date
Bahnhofsplatz,0,87534,Oberstaufen,Bayern,,,2020
Dorfstraße,25,87538,Fischen im Allgäu,Bayern,47.435631,10.273577,2020
Konrad-Adenauer-Str.,10,70173,Stuttgart,Baden-Württemberg,48.777896,9.185126,2020
Konrad-Adenauer-Str.,10,70173,Stuttgart,Baden-Württemberg,48.777896,9.185126,2020
Konrad-Adenauer-Str.,10,70173,Stuttgart,Baden-Württemberg,48.777896,9.185126,2020
Konrad-Adenauer-Str.,10,70173,Stuttgart,Baden-Württemberg,48.777896,9.185126,2020
Im Breul,10,49565,Bramsche,Niedersachsen,52.410262,7.977533,2020
Münsterstr.,21,49565,Bramsche,Niedersachsen,52.408645,7.97787,2020
Bahnhofstr.,7,49565,Bramsche,Niedersachsen,52.411107,7.975736,2020
Fichtenstr.,1,49565,Bramsche,Niedersachsen,52.407296,8.003344,2020
Maschstr.,9,49565,Bramsche,Niedersachsen,52.409127,7.983664,2020
Hemkerstr.,9,49565,Bramsche,Niedersachsen,52.406003,7.981233,2020
Kirchheim,0,36275,Kirchheim,Hessen,50.833765,9.571157,2020
Kirchheim,0,36275,Kirchheim,Hessen,50.833765,9.571157,2020
Kirchheim,0,36275,Kirchheim,Hessen,50.833765,9.571157,2020
Kirchheim,0,36275,Kirchheim,Hessen,50.833765,9.571157,2020
Talaue,0,61276,Riedelbach,Hessen,50.298859,8.386548,2020
Talaue,0,61276,Riedelbach,Hessen,,,2020
Oberstdorfer Str.,12,87527,Sonthofen,Bayern,47.509095,10.275666,2020
Schwieberdinger Str.,140,71636,Ludwigsburg,Baden-Württemberg,,,2020
Schwieberdinger Str.,140,71636,Ludwigsburg,Baden-Württemberg,,,2020
Konrad-Adenauer-Str.,10,70173,Stuttgart,Baden-Württemberg,48.777896,9.185126,2020
Konrad-Adenauer-Str.,10,70173,Stuttgart,Baden-Württemberg,48.777896,9.185126,2020
Konrad-Adenauer-Str.,10,70173,Stuttgart,Baden-Württemberg,48.777896,9.185126,2020
Konrad-Adenauer-Str.,10,70173,Stuttgart,Baden-Württemberg,48.777896,9.185126,2020
Regensburger Straße,1,94036,Passau,Bayern,,,2020
Industriestr.,3,49324,Melle,Niedersachsen,52.193194,8.353461,2020
Im Gewerbepark,2,49326,Melle,Niedersachsen,,,2020
Zum Scherbusch,9,51674,Wiehl-Marienhaghen,Nordrhein-Westfalen,,,2020
Zum Scherbusch,9,51674,Wiehl-Marienhagen,Nordrhein-Westfalen,,,2020
Teinacher Straße,59,71634,Ludwigsburg,Baden-Württemberg,,,2020
Am Bürgerhaus,1,61273,Wehrheim,Hessen,,,2020
Obergraben Hämmern,2,51688,Wipperfürth,Nordrhein-Westfalen,,,2020
Graf-Albert-Straße,9,51709,Marienheide,Nordrhein-Westfalen,51.069785,7.573346,2020
Prager Straße,9,99091,Erfurt,Thüringen,51.005532,11.001676,2020
Stobäusplatz/ Weißenburgstraße,30,93047,Regensburg,Bayern,49.013439,12.109501,2020
Stobäusplatz/ Weißenburgstraße,30,93047,Regensburg,Bayern,49.013439,12.109501,2020
Georg-Aichinger-Straße,0,93047,Regensburg,Bayern,49.01373,12.12403,2020
Kurt-Schumacher-Straße,20,93047,Regensburg,Bayern,49.019304,12.042556,2020
Schwerborner Str.,30,99087,Erfurt,Thüringen,51.012314,11.039866,2020
Schwerborner Straße,0,99087,Erfurt,Thüringen,51.012348,11.039722,2020
Schwerborner Straße,0,99087,Erfurt,Thüringen,51.012348,11.039722,2020
Justus-Liebig-Str.,30,99087,Erfurt,Thüringen,,,2020
Konrad-Adenauer-Str.,10,70173,Stuttgart,Baden-Württemberg,48.777896,9.185126,2020
Konrad-Adenauer-Str.,10,70173,Stuttgart,Baden-Württemberg,48.777896,9.185126,2020
An den drei Hasen,7,61440,Oberursel,Hessen,50.203529,8.596223,2020
Rathausplatz,2,61440,Oberursel,Hessen,50.20083,8.58079,2020
Holzweg,30,61440,Oberursel,Hessen,50.20406,8.579562,2020
Neckartalstraße,37,71642,Ludwigsburg,Baden-Württemberg,48.907504,9.231087,2020
Neckartalstraße,37,71642,Ludwigsburg,Baden-Württemberg,48.907504,9.231087,2020
Neckartalstraße,37,71642,Ludwigsburg,Baden-Württemberg,,,2020
Neckartalstraße,37,71642,Ludwigsburg,Baden-Württemberg,,,2020
Am Sonnenfeld,1,6749,Bitterfeld,Sachsen-Anhalt,51.6363,12.1991,2020
Friedensstr.,5-7,6749,Bitterfeld-Wolfen,Sachsen-Anhalt,51.62747,12.32861,2020
Gablonzerstraße,9,75181,Pforzheim,Baden-Württemberg,48.886124,8.754481,2020
Moskauer Str.,1,70173,Stuttgart,Baden-Württemberg,48.788672,9.182464,2020
Moskauer Str.,1,70173,Stuttgart,Baden-Württemberg,48.788657,9.182627,2020
Moskauer Str.,1,70173,Stuttgart,Baden-Württemberg,48.790351,9.18262,2020
Am Thieplatz,2,49196,Bad Laer,Niedersachsen,52.100412,8.089551,2020
Rotebühlplatz,30,70173,Stuttgart,Baden-Württemberg,48.774696,9.170192,2020
Rotebühlplatz,30,70173,Stuttgart,Baden-Württemberg,48.774696,9.170192,2020
Rotebühlplatz,30,70173,Stuttgart,Baden-Württemberg,48.774696,9.170192,2020
Kronprinzstraße,26,70173,Stuttgart,Baden-Württemberg,48.775548,9.174528,2020
Kronprinzstraße,26,70173,Stuttgart,Baden-Württemberg,48.775548,9.174528,2020
Prüfeninger Str.,135,93049,Regensburg,Bayern,,,2020
Karlsruher Straße,32,75179,Pforzheim,Baden-Württemberg,,,2020
Fasanenweg,1 Z,57368,Lennestadt,Nordrhein-Westfalen,51.117767,8.171087,2020
Thomas Morus Platz,0,57368,Lennestadt,Nordrhein-Westfalen,51.105861,8.075089,2020
Thomas Morus Platz,0,57368,Lennestadt,Nordrhein-Westfalen,51.105861,8.075089,2020
Thomas Morus Platz,0,57368,Lennestadt,Nordrhein-Westfalen,51.105861,8.075089,2020
Wigeystr.,16,57368,Lennestadt,Nordrhein-Westfalen,,,2020
Elisabethstraße,0,49201,Dissen,Niedersachsen,52.11392,8.197516,2020
Prüfeningerstr.,86,93049,Regensburg,Bayern,49.015611,12.063167,2020
Prüfeningerstr.,86,93049,Regensburg,Bayern,49.015611,12.063167,2020
Kurt-Schumacher-Straße,20,93049,Regensburg,Bayern,49.019304,12.042556,2020
Leipziger Straße,214,9114,Chemnitz,Sachsen,50.8573,12.8734,2020
Carl-Hamel-Str.,4,9116,Chemnitz,Sachsen,50.815094,12.884082,2020
Hans-Böge-Straße,1,87488,Betzigau,Bayern,,,2020
Am Sonnenfeld,2,6766,Bitterfeld-Wolfen,Sachsen-Anhalt,51.6363,12.1991,2020
Kaßbergstraße,20,9112,Chemnitz,Sachsen,50.83429,12.910545,2020
Carl-Hamel-Str.,4,9116,Chemnitz,Sachsen,50.815094,12.884082,2020
Bahnhofstraße,3,71691,Freiberg am Neckar,Baden-Württemberg,48.929024,9.19193,2020
Pareg,2,71696,Möglingen,Baden-Württemberg,,,2020
Autobahn,0,87463,Dietmannsried,Bayern,47.847503,10.282768,2020
Raststätte Allgäuer Tor West,0,87463,Dietmannsried,Bayern,47.848205,10.280836,2020
Kieselbronner Straße,12,75177,Pforzheim,Baden-Württemberg,,,2020
Karlsruher Straße,69,75179,Pforzheim,Baden-Württemberg,48.90203,8.65898,2020
Faulebutter,2,57413,Finnentrop-Faulebutter,Nordrhein-Westfalen,51.222472,8.029806,2020
Faulebutter,2,57413,Finnentrop-Faulebutter,Nordrhein-Westfalen,,,2020
Schwenninger Straße,4,75179,Pforzheim,Baden-Württemberg,48.90563,8.655417,2020
Schwenninger Straße,4,75179,Pforzheim,Baden-Württemberg,48.905655,8.655442,2020
Wittekindsweg,13,49191,Belm,Niedersachsen,52.343283,8.157533,2020
Industriestraße,1B,61449,Steinbach,Hessen,50.170137,8.58223,2020
Schloßborner Weg,2,61479,Glashütten,Hessen,50.215339,8.401687,2020
Lindauer Straße,10,87474,Buchenberg,Bayern,47.69663,10.23954,2020
Glandorfer Strasse,5,49196,Bad Laer,Niedersachsen,52.100453,8.087024,2020
Im Seelach,51,71701,Schwieberdingen,Baden-Württemberg,48.872,9.086,2020
"Kö-Bogen II, Schadowstraße ",42-52,40212,Düsseldorf,Nordrhein-Westfalen,,,2020
"Kö-Bogen II, Schadowstraße ",42-52,40212,Düsseldorf,Nordrhein-Westfalen,,,2020
"Kö-Bogen II, Schadowstraße ",42-52,40212,Düsseldorf,Nordrhein-Westfalen,,,2020
"Kö-Bogen II, Schadowstraße ",42-52,40212,Düsseldorf,Nordrhein-Westfalen,,,2020
"Kö-Bogen II, Schadowstraße ",42-52,40212,Düsseldorf,Nordrhein-Westfalen,,,2020
"Kö-Bogen II, Schadowstraße ",42-52,40212,Düsseldorf,Nordrhein-Westfalen,,,2020
Friedenstraße,8,93051,Regensburg,Bayern,49.010174,12.091706,2020
Kumpfmühlerstraße,48,93051,Regensburg,Bayern,49.007578,12.086893,2020
Karl-Stieler-Straße,78,93051,Regensburg,Bayern,48.994508,12.085765,2020
Josefstr.,19,57462,Olpe,Nordrhein-Westfalen,51.026373,7.849072,2020
Kieselbronner Str.,37,75177,Pforzheim,Baden-Württemberg,,,2020
Kieselbronner Str.,37,75177,Pforzheim,Baden-Württemberg,,,2020
Kieselbronner Straße,43,75177,Pforzheim,Baden-Württemberg,,,2020
Lindauer Straße,10,87474,Buchenberg,Bayern,,,2020
Tuchschererstr.,9-11,9116,Chemnitz,Sachsen,,,2020
Plabennecstraße,30,87448,Waltenhofen,Bayern,47.678909,10.310131,2020
Steinbühl,3,87463,Dietmannsried,Bayern,47.812178,10.301571,2020
Kollunder Str.,3-7,24768,Rendsburg,Schleswig-Holstein,54.296182,9.67594,2020
Wyker Strasse,26,24768,Rendsburg,Schleswig-Holstein,54.322234,9.632667,2020
Büsumer Str.,150,24768,Rendsburg,Schleswig-Holstein,,,2020
Heiersmauer,21,33098,Paderborn,Nordrhein-Westfalen,51.72316,8.75603,2020
Heiersmauer,21,33098,Paderborn,Nordrhein-Westfalen,51.72316,8.75603,2020
Binderslebener Landstraße,100,99092,Erfurt,Thüringen,,,2020
Heiersmauer,21,33098,Paderborn,Nordrhein-Westfalen,51.72316,8.75603,2020
Heiersmauer,21,33098,Paderborn,Nordrhein-Westfalen,51.72316,8.75603,2020
Zwickauer Straße,56b,4277,Leipzig,Sachsen,51.313704,12.394142,2020
Zwickauer Straße,56b,4277,Leipzig,Sachsen,51.313704,12.394142,2020
Robert-Bosch-Straße,2,71701,Schwieberdingen,Baden-Württemberg,48.881635,9.080646,2020
Robert-Bosch-Straße,2,71701,Schwieberdingen,Baden-Württemberg,48.88159,9.08065,2020
Robert-Bosch-Straße,2,71701,Schwieberdingen,Baden-Württemberg,48.881545,9.080654,2020
Robert-Bosch-Straße,2,71701,Schwieberdingen,Baden-Württemberg,48.8815,9.080658,2020
Hunsrückstraße,0,34225,Baunatal,Hessen,51.252105,9.429421,2020
Hunsrückstraße,0,34225,Baunatal,Hessen,51.251991,9.429317,2020
Malberger Straße,5,49124,Georgsmarienhütte,Niedersachsen,52.210691,8.038464,2020
Hathumarstraße,15-19,33098,Paderborn,Nordrhein-Westfalen,,,2020
Hathumarstraße,15-19,33098,Paderborn,Nordrhein-Westfalen,,,2020
Habermehlstraße,52,75172,Pforzheim,Baden-Württemberg,,,2020
Habermehlstraße,52,75172,Pforzheim,Baden-Württemberg,,,2020
Schnepfenweg,3,49134,Wallenhorst,Niedersachsen,,,2020
Schnepfenweg,3,49134,Wallenhorst,Niedersachsen,,,2020
"Kö-Bogen II, Schadowstraße ",42-52,40212,Düsseldorf,Nordrhein-Westfalen,,,2020
"Kö-Bogen II, Schadowstraße ",42-52,40212,Düsseldorf,Nordrhein-Westfalen,,,2020
"Kö-Bogen II, Schadowstraße ",42-52,40212,Düsseldorf,Nordrhein-Westfalen,,,2020
"Kö-Bogen II, Schadowstraße ",42-52,40212,Düsseldorf,Nordrhein-Westfalen,,,2020
"Kö-Bogen II, Schadowstraße ",42-52,40212,Düsseldorf,Nordrhein-Westfalen,,,2020
"Kö-Bogen II, Schadowstraße ",42-52,40212,Düsseldorf,Nordrhein-Westfalen,,,2020
"Kö-Bogen II, Schadowstraße ",42-52,40212,Düsseldorf,Nordrhein-Westfalen,,,2020
Topsloh,2-4,49124,Georgsmarienhütte,Niedersachsen,52.1944,8.070845,2020
Klöcknerstraße,14,49124,Georgsmarienhütte,Niedersachsen,52.206117,8.058751,2020
Galgenbergstraße/ Universitätsstraße,31,93053,Regensburg,Bayern,49.001791,12.097482,2020
Galgenbergstraße/ Universitätsstraße,31,93053,Regensburg,Bayern,49.001791,12.097482,2020
Universitätsstr.,84,93053,Regensburg,Bayern,48.99875,12.08979,2020
Universitätsstr.,84,93053,Regensburg,Bayern,48.99875,12.08979,2020
Safferlingstraße,23,93053,Regensburg,Bayern,49.009293,12.085765,2020
Merowinger Str.,1,93053,Regensburg,Bayern,48.993377,12.105469,2020
"Kö-Bogen II, Schadowstraße ",42-52,40212,Düsseldorf,Nordrhein-Westfalen,,,2020
Gottlieb-Daimler-Straße,41,71711,Murr,Baden-Württemberg,,,2020
Gottlieb Daimler Straße,43,71711,Murr,Baden-Württemberg,,,2020
Hunsrückstraße,0,34225,Baunatal,Hessen,51.252374,9.42967,2020
Hunsrückstraße,0,34225,Baunatal,Hessen,51.25234,9.429644,2020
Hunsrückstraße,0,34225,Baunatal,Hessen,51.252294,9.429631,2020
Hunsrückstraße,0,34225,Baunatal,Hessen,51.252235,9.429546,2020
Hunsrückstraße,0,34225,Baunatal,Hessen,51.252187,9.42949,2020
Raststätte Hasbruch Süd,0,27777,Ganderkesee,Niedersachsen,53.054386,8.50156,2020
Otto-Stadtler-Straße,4,33100,Paderborn,Nordrhein-Westfalen,51.735632,8.780941,2020
Warburger Straße,136,33100,Paderborn,Nordrhein-Westfalen,51.703816,8.779148,2020
Erfurter Str.,72,99095,Erfurt,Thüringen,50.034634,11.001778,2020
Erfurter Str.,72,99095,Erfurt,Thüringen,51.034634,11.001778,2020
Hunsrückstraße,0,34225,Baunatal,Hessen,51.252371,9.429672,2020
Hunsrückstraße,0,34225,Baunatal,Hessen,51.25191,9.429249,2020
Hunsrückstraße,0,34225,Baunatal,Hessen,51.251878,9.429238,2020
Hunsrückstraße,0,34225,Baunatal,Hessen,51.25187,9.429208,2020
Hunsrückstraße,0,34225,Baunatal,Hessen,51.251839,9.429192,2020
Hunsrückstraße,0,34225,Baunatal,Hessen,51.251795,9.429164,2020
Hunsrückstraße,0,34225,Baunatal,Hessen,51.251761,9.429134,2020
Hunsrückstraße,0,34225,Baunatal,Hessen,51.251721,9.429089,2020
Happurger Straße,12,91224,Pommelsbrunn,Bayern,49.506667,11.482512,2020
Haidelbacher Str.,3,91227,Leinburg,Bayern,49.451099,11.311612,2020
Diepersdorfer Hauptstr.,12,91227,Leinburg,Bayern,49.46097,11.28922,2020
Gartenstraße,10,68309,Mannheim,Baden-Württemberg,49.509848,8.51415,2020
Winzerplatz,0,68309,Mannheim,Baden-Württemberg,49.502633,8.508368,2020
Jefferson Street,0,68309,Mannheim,Baden-Württemberg,49.518123,8.5244,2020
Jefferson Street,0,68309,Mannheim,Baden-Württemberg,49.518123,8.5244,2020
Robert-Funari-Straße,2-6,68309,Mannheim,Baden-Württemberg,49.516069,8.523391,2020
Ditthronstraße,10,93055,Regensburg,Bayern,49.014608,12.13939,2020
Georg-Aichinger-Straße,0,93055,Regensburg,Bayern,49.01373,12.12403,2020
Bischof-Konrad-Straße,7,93055,Regensburg,Bayern,49.007071,12.098529,2020
Greflingerstraße,24,93055,Regensburg,Bayern,49.01404,12.11855,2020
Immelmannstraße,19,27793,Wildeshausen,Niedersachsen,52.896215,8.413339,2020
Hersbrucker Str.,24,91230,Happurg,Bayern,49.494133,11.469637,2020
Seeäckerstraße,2,91233,Neunkirchen am Sand,Bayern,49.520561,11.336279,2020
Nürnberger Str.,0,91235,Velden,Bayern,49.61158,11.5084,2020
Hauptstraße,19,91236,Alfeld,Bayern,49.42879,11.54434,2020
Hunsrückstraße,0,34225,Baunatal,Hessen,51.25241,9.429701,2020
Raststätte Hasbruch Nord,0,27777,Ganderkesee,Niedersachsen,53.055795,8.501283,2020
Glockengießstraße,10,91207,Lauf an der Pegnitz,Bayern,49.51112,11.27801,2020
Saarstraße,11,91207,Lauf an der Pegnitz,Bayern,49.51256,11.28015,2020
Hunsrückstraße,0,34225,Baunatal,Hessen,51.251683,9.429033,2020
Hunsrückstraße,0,34225,Baunatal,Hessen,51.251656,9.429004,2020
Hunsrückstraße,0,34225,Baunatal,Hessen,51.251616,9.428993,2020
Hunsrückstraße,0,34225,Baunatal,Hessen,51.251574,9.428955,2020
Laufer Straße,14,90607,Rückersdorf,Bayern,49.503842,11.260334,2020
Brunngasse,0,90610,Winkelhaid,Bayern,49.38727,11.3031,2020
Saarbrücker Str.,1-5,68309,Mannheim,Baden-Württemberg,49.50707,8.51633,2020
Abraham-Lincoln-Allee,0,68309,Mannheim,Baden-Württemberg,49.518914,8.535855,2020
Abraham-Lincoln-Allee,0,68309,Mannheim,Baden-Württemberg,49.518914,8.535855,2020
Detmolder Str.,73,33100,Paderborn,Nordrhein-Westfalen,51.731843,8.764559,2020
Am Stahlwerk,3,1609,Gröditz,Sachsen,51.40411,13.4371,2020
Detmolder Straße,73,33100,Paderborn,Nordrhein-Westfalen,,,2020
Abraham-Lincoln-Allee,0,68309,Mannheim,Baden-Württemberg,49.518914,8.535855,2020
Heppenheimerstraße,13-15,68309,Mannheim,Baden-Württemberg,49.507919,8.519781,2020
Hohe-Reuth-Gasse,1,90552,Röthenbach an der Pegnitz (Haimendorf),Bayern,49.472439,11.29667,2020
Altendorfer Tor,26,37574,Einbeck,Niedersachsen,,,2020
Heckenbecker Worth,0,37581,Bad Gandersheim,Niedersachsen,,,2020
Weserstr.,25,37194,Bodenfelde,Niedersachsen,,,2020
Jahnstr.,0,37574,Einbeck,Niedersachsen,51.818842,9.860147,2020
Raststätte Huntetal West,0,26203,Wardenburg,Niedersachsen,53.041733,8.221214,2020
Raststätte Huntetal Ost,0,26203,Wardenburg,Niedersachsen,53.044883,8.220073,2020
Wilfried Finke Allee,2,33104,Paderborn,Nordrhein-Westfalen,51.731117,8.717192,2020
Wilfried Finke Allee,2,33104,Paderborn,Nordrhein-Westfalen,51.731117,8.717192,2020
Wilfried Finke Allee,2,33104,Paderborn,Nordrhein-Westfalen,51.731117,8.717192,2020
Gotenstraße,12-16,68259,Mannheim,Baden-Württemberg,49.497756,8.555587,2020
Alte Frankfurter Straße,1-3,68305,Mannheim,Baden-Württemberg,49.52431,8.484964,2020
Sandhofer Str.,176,68305,Mannheim,Baden-Württemberg,,,2020
Alsenweg,3,68307,Mannheim,Baden-Württemberg,49.531847,8.484519,2020
Brahmsstraße,6,91207,Lauf an der Pegnitz,Bayern,49.52209,11.26683,2020
Glockengießstraße,10,91207,Lauf an der Pegnitz,Bayern,49.51112,11.27801,2020
Beihinger Straße,9,74321,Bietigheim-Bissingen,Baden-Württemberg,,,2020
Beihinger Straße,9,74321,Bietigheim-Bissingen,Baden-Württemberg,,,2020
Mittelring,0,34246,Vellmar,Hessen,51.36311,9.46845,2020
Mittelring,0,34246,Vellmar,Hessen,,,2020
Kloppenheimer Str.,10a,68239,Mannheim,Baden-Württemberg,49.4652,8.56261,2020
Hinter den Dorfgärten,2,68239,Mannheim,Baden-Württemberg,49.45829,8.56292,2020
Unteres Kirchfeld,13,68259,Mannheim,Baden-Württemberg,49.483988,8.530087,2020
Königshofer Straße,17,68259,Mannheim,Baden-Württemberg,49.494575,8.55032,2020
Odenwaldstraße,34-36,68259,Mannheim,Baden-Württemberg,49.483803,8.538095,2020
"Kö-Bogen II, Schadowstraße ",42-52,40212,Düsseldorf,Nordrhein-Westfalen,,,2020
"Kö-Bogen II, Schadowstraße ",42-52,40212,Düsseldorf,Nordrhein-Westfalen,,,2020
"Kö-Bogen II, Schadowstraße ",42-52,40212,Düsseldorf,Nordrhein-Westfalen,,,2020
"Kö-Bogen II, Schadowstraße ",42-52,40212,Düsseldorf,Nordrhein-Westfalen,,,2020
"Kö-Bogen II, Schadowstraße ",42-52,40212,Düsseldorf,Nordrhein-Westfalen,,,2020
"Kö-Bogen II, Schadowstraße ",42-52,40212,Düsseldorf,Nordrhein-Westfalen,,,2020
"Kö-Bogen II, Schadowstraße ",42-52,40212,Düsseldorf,Nordrhein-Westfalen,,,2020
Liesegangstr.,14,40211,Düsseldorf,Nordrhein-Westfalen,51.22615,6.78731,2020
Immermannstraße,45,40210,Düsseldorf,Nordrhein-Westfalen,,,2020
Siemensstraße,14,74343,Sachsenheim,Baden-Württemberg,48.958291,9.087621,2020
Zwischen den Wegen,2,74343,Sachsenheim,Baden-Württemberg,48.973948,9.071727,2020
Leipziger Straße,20,34260,Kaufungen,Hessen,,,2020
Parkplatz Sandweg,0,34260,Kaufungen,Hessen,,,2020
Kirchstraße,14,89291,Holzheim,Bayern,48.38212,10.10444,2020
Klosterstraße,5,89297,Roggenburg,Bayern,48.274371,10.229826,2020
Herbert-Quandt-Allee Tor,1,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Teninger Straße,11,1619,Zeithain,Sachsen,,,2020
Weinböhlaer Straße,43,1640,Coswig,Sachsen,51.1363,13.57576,2020
Fuldastraße,1-5,34225,Baunatal,Hessen,51.227692,9.427353,2020
Königsallee,70,40212,Düsseldorf,Nordrhein-Westfalen,51.221328,6.779155,2020
Königsallee,56,40212,Düsseldorf,Nordrhein-Westfalen,51.222586,6.779155,2020
Keniastrasse,42,47269,Duisburg,Nordrhein-Westfalen,,,2020
Kreidlerstr.,2,74366,Kirchheim am Neckar,Baden-Württemberg,49.036387,9.144541,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Südstraße,2,1640,Coswig,Sachsen,51.122408,13.588275,2020
Göttinger Str.,34,37176,Nörten-Hardenberg,Niedersachsen,51.62471,9.93742,2020
Stephanstraße,1,90518,Altdorf,Bayern,49.38856,11.35458,2020
Immermannstraße,45,40210,Düsseldorf,Nordrhein-Westfalen,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Wiesenstr.,29,37170,Uslar,Niedersachsen,51.660741,9.628826,2020
Hirschberger Str.,2,37154,Northeim,Niedersachsen,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Klostersteige,38,89275,Oberelchingen,Bayern,48.450056,10.082546,2020
Hauptstraße,67,89275,Unterelchingen,Bayern,48.460844,10.193397,2020
Garnisonstraße,6,34369,Hofgeismar,Hessen,51.490206,9.385611,2020
Kasinoweg,22,34369,Hofgeismar,Hessen,51.492635,9.392771,2020
Robert-Bosch-Str.,2,74354,Besigheim,Baden-Württemberg,49.000119,9.14571,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
Herbert-Quandt-Allee,0,93055,Regensburg,Bayern,,,2020
