Straße,Hausnummer,Postleitzahl,Ort,Bundesland,latitude,longitude,commissioning_date
Rudolf-Breitscheid-Straße,24,99974,Mühlhausen,Thüringen,51.205468,10.468803,2022
Linderhof,8,88079,Kressbronn am Bodensee,Baden-Württemberg,47.607814,9.586966,2022
Linderhof,8,88079,Kressbronn am Bodensee,Baden-Württemberg,47.607814,9.586966,2022
Linderhof,8,88079,Kressbronn am Bodensee,Baden-Württemberg,47.607814,9.586966,2022
Hauptstraße,34,88079,Kressbronn,Baden-Württemberg,,,2022
Obere Seestraße,39,88085,Langenargen,Baden-Württemberg,47.594842,9.543955,2022
Untere Seestraße,136,88085,Langenargen,Baden-Württemberg,47.608839,9.530009,2022
Im Waldgrund,1,96528,Schalkau,Thüringen,50.431538,11.024472,2022
Schaumburg,1,96528,Schalkau,Thüringen,,,2022
Alter Weg,8,98724,Lauscha,Thüringen,50.488667,11.178389,2022
Papiermühlenweg,18,99947,Mühlhausen,Thüringen,51.22396,10.4518,2022
Maicher Str.,26,88079,Kressbronn,Baden-Württemberg,47.59306,9.597134,2022
Maicher Str.,26,88079,Kressbronn,Baden-Württemberg,47.593111,9.597068,2022
Untermühle Weg,7,88079,Kressbronn,Baden-Württemberg,47.595872,9.602317,2022
Nonnenhorner Straße,13,88079,Kressbronn,Baden-Württemberg,47.586824,9.601149,2022
Öschweg,5,88069,Tettnang,Baden-Württemberg,47.623513,9.660539,2022
Sömmeringstraße,3,88074,Meckenbeuren,Baden-Württemberg,47.686409,9.555538,2022
Rizzastraße,33,56068,Koblenz,Rheinland-Pfalz,50.353758,7.593949,2022
Im Guggenbühl,9,88662,Überlingen,Baden-Württemberg,,,2022
Carl-Zeiss-Straße,10,56070,Koblenz,Rheinland-Pfalz,50.388186,7.558341,2022
Andernacher Straße,210,56070,Koblenz,Rheinland-Pfalz,50.37869,7.58376,2022
Andernacher Str.,210-220,56070,Koblenz,Rheinland-Pfalz,,,2022
Bahnhofstraße,26,56422,Wirges,Rheinland-Pfalz,50.472245,7.796398,2022
Maybachstraße,2,88094,Oberteuringen,Baden-Württemberg,47.73928,9.47828,2022
Johann-Strauß-Str.,11,88094,Oberteuringen,Baden-Württemberg,47.723643,9.465759,2022
Wilhelm-Hauff-Straße,20,88094,Oberteuringen,Baden-Württemberg,,,2022
Amtshausstraße,13,88085,Langenargen,Baden-Württemberg,47.595468,9.545271,2022
Obere Illbach,3,56412,Heiligenroth,Rheinland-Pfalz,,,2022
Hauptstraße,3,56414,Oberahr,Rheinland-Pfalz,50.501121,7.865271,2022
Brühlstraße,24,88079,Kressbronn,Baden-Württemberg,47.589497,9.596827,2022
Brühlstraße,24,88079,Kressbronn,Baden-Württemberg,47.58953,9.596807,2022
Bodanstraße,70,88079,Kressbronn,Baden-Württemberg,47.588822,9.587439,2022
Linderhof,8,88079,Kressbronn am Bodensee,Baden-Württemberg,47.607814,9.586966,2022
Merkurstraße,57,67663,Kaiserslautern,Rheinland-Pfalz,49.439501,7.70865,2022
Schlossseeallee,32,88682,Salem,Baden-Württemberg,47.766833,9.293167,2022
Grünwanger Straße,25A,88693,Deggenhausertal,Baden-Württemberg,47.77201,9.380621,2022
Mennwanger Baindt,15,88693,Deggenhausertal,Baden-Württemberg,,,2022
Mennwanger Baindt,15,88693,Deggenhausertal,Baden-Württemberg,,,2022
Hauptstraße,28,88699,Frickingen-Altheim,Baden-Württemberg,47.824598,9.25428,2022
Hauptstraße,28,88699,Frickingen-Altheim,Baden-Württemberg,,,2022
Unteruhldinger Straße,1,88709,Meersburg,Baden-Württemberg,47.69381,9.26757,2022
Am Sonnenbühl,70,88709,Hagnau,Baden-Württemberg,47.676739,9.327384,2022
Am Sonnenbühl,70,88709,Hagnau am Bodensee,Baden-Württemberg,47.676739,9.327384,2022
Am Sonnenbühl,70,88709,Hagnau am Bodensee,Baden-Württemberg,47.676739,9.327384,2022
Einkaufspark,3,56462,Höhn,Rheinland-Pfalz,50.61814,7.9826,2022
Casinostrasse,17,56068,Koblenz,Rheinland-Pfalz,50.358183,7.597462,2022
Casinostrasse,17,56068,Koblenz,Rheinland-Pfalz,50.358183,7.597462,2022
Rangierbahnhof,1,67661,Kaiserslautern,Rheinland-Pfalz,49.432551,7.677451,2022
Halleschestr.,2,67663,Kaiserslautern,Rheinland-Pfalz,49.433547,7.727049,2022
Oberrimsinger Weg,16,79206,Breisach-Oberrimsingen,Baden-Württemberg,47.983385,7.666722,2022
Wiedengrün,1,79206,Breisach am Rhein,Baden-Württemberg,,,2022
Großmattenstraße,2,79219,Staufen im Breisgau,Baden-Württemberg,47.88882,7.72382,2022
Großmattenstraße,2,79219,Staufen im Breisgau,Baden-Württemberg,47.88882,7.72382,2022
Im Kirchenhürstle,2,79224,Umkirch,Baden-Württemberg,48.039291,7.76185,2022
Am Gansacker,10,79224,Umkirch,Baden-Württemberg,48.03878,7.76362,2022
Talstraße,70,79194,Gundelfingen,Baden-Württemberg,,,2022
Im Zollgarten,2,79194,Gundelfingen,Baden-Württemberg,,,2022
Scheffelstraße,49,79199,Kirchzarten,Baden-Württemberg,47.969671,7.951132,2022
Kurallee,18,88709,Meersburg,Baden-Württemberg,47.705353,9.271327,2022
Kurallee,18,88709,Meersburg,Baden-Württemberg,,,2022
Brunnenring,0,67659,Kaiserslautern,Rheinland-Pfalz,49.479609,7.712636,2022
Steigerhügel,0,67659,Kaiserslautern,Rheinland-Pfalz,49.460938,7.730036,2022
Norsinger Strasse,2,79189,Bad Krozingen,Baden-Württemberg,47.922451,7.707577,2022
Norsinger Str.,2,79189,Bad Krozingen,Baden-Württemberg,47.922712,7.707851,2022
Buchenlochstr.,1,67663,Kaiserslautern,Rheinland-Pfalz,49.432933,7.760179,2022
Köppelsdorfer Straße,0,96515,Sonneberg,Thüringen,50.357699,11.174134,2022
Neustadter Straße,137,96515,Sonneberg,Thüringen,50.349427,11.153309,2022
Schreberstraße,43,96515,Sonneberg,Thüringen,50.34455,11.16875,2022
Im Spitzenbusch,10,67227,Frankenthal,Rheinland-Pfalz,49.55387,8.39951,2022
Am Edigheimer Schlag,0,67227,Frankenthal,Rheinland-Pfalz,49.549283,8.397489,2022
Am Edigheimer Schlag,0,67227,Frankenthal,Rheinland-Pfalz,49.549283,8.397489,2022
Am Gansacker,10,79224,Umkirch,Baden-Württemberg,,,2022
Karcherstr.,28,67655,Kaiserslautern,Rheinland-Pfalz,49.435108,7.761203,2022
Europahöhe,37,67655,Kaiserslautern,Rheinland-Pfalz,49.452644,7.817269,2022
Europahöhe,37,67655,Kaiserslautern,Rheinland-Pfalz,49.452644,7.817269,2022
Europahöhe,37,67655,Kaiserslautern,Rheinland-Pfalz,49.452644,7.817269,2022
Eisenbahnstr.,7,67655,Kaiserslautern,Rheinland-Pfalz,49.442831,7.77066,2022
Eisenbahnstraße,22,67227,Frankenthal (Pfalz),Rheinland-Pfalz,49.53775,8.35015,2022
Stiftswaldstr.,4,67657,Kaiserslautern,Rheinland-Pfalz,49.442705,7.797337,2022
Stiftswaldstr.,4,67657,Kaiserslautern,Rheinland-Pfalz,49.442705,7.797337,2022
Carl-Euler-Str.,0,67657,Kaiserslautern,Rheinland-Pfalz,49.433075,7.753429,2022
Schreberstraße,43,96515,Sonneberg,Thüringen,50.34455,11.16875,2022
Schreberstraße,43,96515,Sonneberg,Thüringen,50.34455,11.16875,2022
Am Edigheimer Schlag,0,67227,Frankenthal,Rheinland-Pfalz,49.549283,8.397489,2022
Am Edigheimer Schlag,0,67227,Frankenthal,Rheinland-Pfalz,49.549283,8.397489,2022
Am Edigheimer Schlag,0,67227,Frankenthal,Rheinland-Pfalz,49.549283,8.397489,2022
Am Edigheimer Schlag,0,67227,Frankenthal,Rheinland-Pfalz,49.549283,8.397489,2022
Am Edigheimer Schlag,0,67227,Frankenthal,Rheinland-Pfalz,49.549283,8.397489,2022
Am Edigheimer Schlag,0,67227,Frankenthal,Rheinland-Pfalz,49.549283,8.397489,2022
Am Edigheimer Schlag,0,67227,Frankenthal,Rheinland-Pfalz,49.549283,8.397489,2022
Am Edigheimer Schlag,0,67227,Frankenthal,Rheinland-Pfalz,49.549283,8.397489,2022
Basler Straße,50,79227,Schallstadt,Baden-Württemberg,47.957799,7.761709,2022
Friedrich-Ludwig-Jahn-Straße,35,96515,Sonneberg,Thüringen,50.350463,11.171751,2022
Friesenstraße,19,96515,Sonneberg,Thüringen,50.35248,11.165668,2022
Friesenstraße,19,96515,Sonneberg,Thüringen,50.35248,11.165668,2022
Friedrich-Ludwig-Jahn-Straße,32-40,96515,Sonneberg,Thüringen,50.348042,11.165832,2022
Köppelsdorfer Straße,0,96515,Sonneberg,Thüringen,50.357699,11.174134,2022
Dorfplatz,1,79252,Stegen,Baden-Württemberg,47.981761,7.96414,2022
Hauptstraße,20a,79254,Oberried,Baden-Württemberg,47.93568,7.95342,2022
Schulstr.,11,79258,Hartheim am Rhein,Baden-Württemberg,47.933903,7.630829,2022
Hauptstrasse,11,79258,Hartheim,Baden-Württemberg,47.916405,7.625169,2022
Dorfstrasse,11,79258,Hartheim,Baden-Württemberg,47.935941,7.649104,2022
Bromberger Straße,28,42281,Wuppertal,Nordrhein-Westfalen,51.276759,7.186986,2022
Krumlinden,13,79244,Münstertal/Schwarzwald,Baden-Württemberg,47.87043,7.80999,2022
Belchenstraße,22,79244,Münstertal,Baden-Württemberg,47.854982,7.781052,2022
Derken,15,42327,Wuppertal,Nordrhein-Westfalen,,,2022
Erntegrund,23,42327,Wuppertal - Vohwinkel,Nordrhein-Westfalen,,,2022
Gebrüder-Dorner-Strasse,10,79238,Ehrenkirchen,Baden-Württemberg,47.912309,7.746846,2022
Dorfstrasse,6,79238,Ehrenkirchen,Baden-Württemberg,47.933723,7.713146,2022
St. Ulrich,9,79238,Blollschweil,Baden-Württemberg,47.908571,7.838453,2022
Bundesstrasse,11,79238,Ehrenkirchen,Baden-Württemberg,47.938671,7.726065,2022
Wormser Str.,105,67227,Frankenthal,Rheinland-Pfalz,49.545985,8.352807,2022
Wormser Str.,123,67227,Frankenthal,Rheinland-Pfalz,49.551249,8.351716,2022
Hacher Straße,7,79379,Müllheim,Baden-Württemberg,47.811932,7.603148,2022
Hacher Straße,7,79379,Müllheim,Baden-Württemberg,47.811896,7.603135,2022
Werderstraße,105,79379,Müllheim,Baden-Württemberg,47.808867,7.639707,2022
Werderstraße,105,79379,Müllheim,Baden-Württemberg,47.808867,7.639707,2022
Oberbergische Straße,0,42285,Wuppertal,Nordrhein-Westfalen,51.244129,7.189583,2022
Oberbergische Straße,0,42285,Wuppertal,Nordrhein-Westfalen,51.244129,7.189583,2022
Schulweg,0,79271,St. Peter,Baden-Württemberg,48.01612,8.03413,2022
Feldbergstraße,7,79274,St. Märgen,Baden-Württemberg,48.00848,8.09422,2022
Feldbergstraße,7,79274,St. Märgen,Baden-Württemberg,48.00848,8.09422,2022
Feldbergstraße,7,79274,St. Märgen,Baden-Württemberg,48.00848,8.09422,2022
Bahnhofstraße,60,56477,Rennerod,Rheinland-Pfalz,50.618622,8.071556,2022
Am Wolfsgestell,9,56477,Rennerod,Rheinland-Pfalz,,,2022
Am Wolfsgestell,9,56477,Rennerod,Rheinland-Pfalz,,,2022
Am Wolfsgestell,9,56477,Rennerod,Rheinland-Pfalz,,,2022
Am Wolfsgestell,9,56477,Rennerod,Rheinland-Pfalz,,,2022
Gewerbestraße,11,56477,Rennerod,Rheinland-Pfalz,,,2022
Kronenrain,1,79395,Neuenburg am Rhein,Baden-Württemberg,47.814565,7.557823,2022
Kronenrain,1,79395,Neuenburg am Rhein,Baden-Württemberg,47.814565,7.557823,2022
Kronenrain,1,79395,Neuenburg am Rhein,Baden-Württemberg,47.814565,7.557823,2022
Kronenrain,1,79395,Neuenburg am Rhein,Baden-Württemberg,47.814565,7.557823,2022
Otto-Lilienthal-Str.,4,79395,Neuenburg am Rhein,Baden-Württemberg,47.800282,7.551201,2022
Otto-Lilienthal-Str.,4,79395,Neuenburg am Rhein,Baden-Württemberg,47.800282,7.551201,2022
Rieffstraße,9,66663,Merzig,Saarland,49.26127,6.37556,2022
Zum Wiesenhof,80,66663,Merzig,Saarland,49.458,6.624,2022
Zum Wiesenhof,80,66663,Merzig,Saarland,49.458,6.624,2022
Zum Wiesenhof,80,66663,Merzig,Saarland,49.458,6.624,2022
St. Ulrich,9,79283,Bollschweil,Baden-Württemberg,47.908571,7.838453,2022
Schulstraße,6,79285,Ebringen,Baden-Württemberg,47.95642,7.77651,2022
Im Wiedenhut,2,79285,Ebringen,Baden-Württemberg,47.956721,7.776485,2022
Schulstrasse,4,79292,Pfaffenweiler,Baden-Württemberg,47.939178,7.75682,2022
Ziegelstrasse,2,79294,Sölden,Baden-Württemberg,47.933954,7.810896,2022
Werderstraße,44a,79379,Müllheim,Baden-Württemberg,47.808184,7.628607,2022
Max-Immelmann-Allee,10,79427,Eschbach,Baden-Württemberg,47.89554,7.622903,2022
Max-Immelmann-Allee,10,79427,Eschbach,Baden-Württemberg,47.89554,7.622903,2022
Varresbecker Str.,123,42115,Wuppertal,Nordrhein-Westfalen,,,2022
Varresbecker Str.,123,42115,Wuppertal,Nordrhein-Westfalen,,,2022
Varresbecker Str.,123,42115,Wuppertal,Nordrhein-Westfalen,,,2022
Varresbecker Str.,123,42115,Wuppertal,Nordrhein-Westfalen,,,2022
Kanderner Strasse,4,79410,Badenweiler,Baden-Württemberg,47.796366,7.669969,2022
Friedrichstraße,4,79410,Badenweiler,Baden-Württemberg,47.799924,7.672456,2022
Schwarzmattstr.,6A,79410,Badenweiler,Baden-Württemberg,47.80361,7.67917,2022
Johann-August-Ring,26,57627,Hachenburg,Rheinland-Pfalz,50.66053,7.82659,2022
Neue Bergstraße,9,64665,Alsbach,Rheinland-Pfalz,49.744243,8.608247,2022
Beim Stadthaus,2,79395,Neuenburg am Rhein,Baden-Württemberg,47.815983,7.563645,2022
Freiburgerstraße,11a,79395,Neuenburg am Rhein,Baden-Württemberg,47.814297,7.568957,2022
Vogesenstraße,2,79395,Neuenburg am Rhein,Baden-Württemberg,47.819663,7.555028,2022
Vogesenstraße,2,79395,Neuenburg am Rhein,Baden-Württemberg,47.819663,7.555028,2022
Vogesenstraße,2,79395,Neuenburg am Rhein,Baden-Württemberg,47.819663,7.555028,2022
Dorfplatz,5,79853,Lenzkirch-Saig,Baden-Württemberg,47.893148,8.177818,2022
Nümmener Feld,1,42719,Solingen,Nordrhein-Westfalen,51.19205,7.069348,2022
Strandbadstraße,14,79822,Titisee-Neustadt,Baden-Württemberg,47.9006,8.147616,2022
Strandbadstraße,14,79822,Titisee-Neustadt,Baden-Württemberg,47.9006,8.147616,2022
Salzstrasse,6,79822,Titisee-Neustadt,Baden-Württemberg,47.911316,8.21346,2022
Seestraße,37-41,79822,Titisee-Neustadt,Baden-Württemberg,47.899174,8.154299,2022
Titiseestraße,1,79822,Titisee-Neustadt,Baden-Württemberg,,,2022
Hoeftstraße,35,42103,Wuppertal,Nordrhein-Westfalen,51.251092,7.139006,2022
Bembergstraße,20,42103,Wuppertal,Nordrhein-Westfalen,,,2022
Hofaue,28,42103,Wuppertal,Nordrhein-Westfalen,,,2022
Neustadter Straße,110a,96515,Sonneberg,Thüringen,50.350959,11.154887,2022
Neustadter Straße,110a,96515,Sonneberg,Thüringen,50.350959,11.154887,2022
Marienstraße,0,96515,Sonneberg,Thüringen,50.361968,11.176792,2022
Ernst-Moritz-Arndt-Straße,0,96515,Sonneberg,Thüringen,50.357473,11.163541,2022
Ernst-Moritz-Arndt-Straße,0,96515,Sonneberg,Thüringen,50.357473,11.163541,2022
An der B3,1,79424,Auggen,Baden-Württemberg,47.787841,7.589908,2022
Günzburger Str.,56,89423,Gundelfingen,Baden-Württemberg,48.545792,10.357965,2022
Calwer Straße,5,72202,Nagold,Baden-Württemberg,48.553194,8.723444,2022
Haiterbacher Str.,104,72202,Nagold,Baden-Württemberg,48.54181,8.72978,2022
Lilienweg,1,72202,Nagold,Baden-Württemberg,,,2022
Calwer Str.,52,72202,Nagold,Baden-Württemberg,,,2022
An der Haslach,12,79853,Lenzkirch,Baden-Württemberg,47.871972,8.199194,2022
Birklehof,1,79856,Hinterzarten,Baden-Württemberg,47.912067,8.094428,2022
Freiburger Str.,27,79856,Hinterzarten,Baden-Württemberg,47.90887,8.100746,2022
Seebrugg,14,79859,Schluchsee,Baden-Württemberg,47.802281,8.192684,2022
Am Sommerberg,3,79859,Schluchsee,Baden-Württemberg,47.835741,8.125007,2022
Faulenfürster Str.,4,79859,Schluchsee,Baden-Württemberg,47.81528,8.180469,2022
Am Riesenbühl,4,79859,Schluchsee,Baden-Württemberg,47.823391,8.18091,2022
Am Riesenbühl,4,79859,Schluchsee,Baden-Württemberg,47.823391,8.18091,2022
Feldbergstr.,5,79868,Feldberg (Schwarzwald),Baden-Württemberg,47.86864,8.095834,2022
Panoramaweg,11,79868,Feldberg,Baden-Württemberg,,,2022
Panoramaweg,11,79868,Feldberg,Baden-Württemberg,,,2022
Lederstraße,16,75365,Calw,Baden-Württemberg,48.714499,8.740002,2022
Kirchberg,1,42897,Remscheid,Nordrhein-Westfalen,51.1842,7.30519,2022
Kirchberg,1,42897,Remscheid,Nordrhein-Westfalen,51.1842,7.30519,2022
Talstraße,2,75328,Schömberg,Baden-Württemberg,48.78818,8.643897,2022
Lüttringhauser Straße,131,42899,Remscheid,Nordrhein-Westfalen,51.1211,7.145,2022
Schilfweg,2,72221,Haiterbach,Baden-Württemberg,48.5404,8.637364,2022
Trecknase,7-9,42897,Remscheid,Nordrhein-Westfalen,51.179941,7.251068,2022
Trecknase,7-9,42897,Remscheid,Nordrhein-Westfalen,51.179941,7.251068,2022
Emil-Nohl-Str.,70,42897,Remscheid,Nordrhein-Westfalen,51.18791,7.275,2022
Emil-Nohl-Str.,70,42897,Remscheid,Nordrhein-Westfalen,51.18791,7.275,2022
Kirchberg,1,42897,Remscheid,Nordrhein-Westfalen,51.1842,7.30519,2022
Poststr.,47/1,72213,Altensteig,Baden-Württemberg,,,2022
Schwabenweg,7,72218,Wildberg,Baden-Württemberg,48.651595,8.770019,2022
Lüttringhauser Str.,82,42897,Remscheid,Nordrhein-Westfalen,,,2022
Schlagbaumer Strasse,109,42653,Solingen,Nordrhein-Westfalen,,,2022
Schlagbaumer Strasse,109,42653,Solingen,Nordrhein-Westfalen,,,2022
Kratzberger Str.,9,42855,Remscheid,Nordrhein-Westfalen,,,2022
Kratzberger Str.,9,42855,Remscheid,Nordrhein-Westfalen,,,2022
Hasteraue,9,42857,Remscheid,Nordrhein-Westfalen,51.193624,7.154973,2022
Hasteraue,9,42857,Remscheid,Nordrhein-Westfalen,51.193545,7.154906,2022
Hasteraue,9,42857,Remscheid,Nordrhein-Westfalen,,,2022
Hasteraue,9,42857,Remscheid,Nordrhein-Westfalen,,,2022
Schüttendelle,30,42857,Remscheid,Nordrhein-Westfalen,,,2022
Trecknase,7-9,42897,Remscheid,Nordrhein-Westfalen,51.179941,7.251068,2022
Trecknase,7-9,42897,Remscheid,Nordrhein-Westfalen,51.179941,7.251068,2022
Heinz-Schnaufer-Straße,29,75365,Calw,Baden-Württemberg,48.71156,8.763769,2022
Gültlinger Str.,13,75365,Calw,Baden-Württemberg,48.659376,8.745989,2022
Holzbronner Str.,66,75365,Calw,Baden-Württemberg,48.689255,8.769254,2022
Marktplatz,2,75365,Calw,Baden-Württemberg,48.714079,8.739731,2022
Höhenring,48,75365,Calw,Baden-Württemberg,48.723335,8.721653,2022
Weißtannenstr.,16,75365,Calw,Baden-Württemberg,48.711508,8.718187,2022
Lederstraße,16,75365,Calw,Baden-Württemberg,48.714499,8.740002,2022
Trierer Straße,148,66663,Merzig,Saarland,,,2022
Trierer Straße,148,66663,Merzig,Saarland,,,2022
Lederstraße,16,75365,Calw,Baden-Württemberg,48.714499,8.740002,2022
Lederstraße,16,75365,Calw,Baden-Württemberg,48.714499,8.740002,2022
Lederstraße,16,75365,Calw,Baden-Württemberg,48.714499,8.740002,2022
Lederstraße,16,75365,Calw,Baden-Württemberg,48.714499,8.740002,2022
Lederstraße,16,75365,Calw,Baden-Württemberg,48.714499,8.740002,2022
Lederstraße,16,75365,Calw,Baden-Württemberg,48.714499,8.740002,2022
Lederstraße,16,75365,Calw,Baden-Württemberg,48.714499,8.740002,2022
Lederstraße,16,75365,Calw,Baden-Württemberg,48.714499,8.740002,2022
Lederstraße,16,75365,Calw,Baden-Württemberg,48.714499,8.740002,2022
Lederstraße,16,75365,Calw,Baden-Württemberg,48.714499,8.740002,2022
Neuenkamper Str.,71,42855,Remscheid,Nordrhein-Westfalen,51.17794,7.21828,2022
Neuenkamper Str.,71,42855,Remscheid,Nordrhein-Westfalen,51.17794,7.21828,2022
Lederstraße,16,75365,Calw,Baden-Württemberg,48.714499,8.740002,2022
Lederstraße,16,75365,Calw,Baden-Württemberg,48.714499,8.740002,2022
In der Insel,1,75365,Calw,Baden-Württemberg,48.717589,8.73677,2022
In der Insel,1,75365,Calw,Baden-Württemberg,48.717589,8.73677,2022
In der Insel,1,75365,Calw,Baden-Württemberg,48.717589,8.73677,2022
In der Insel,1,75365,Calw,Baden-Württemberg,48.717589,8.73677,2022
In der Insel,1,75365,Calw,Baden-Württemberg,48.717589,8.73677,2022
In der Insel,1,75365,Calw,Baden-Württemberg,48.717589,8.73677,2022
Lederstraße,16,75365,Calw,Baden-Württemberg,48.714499,8.740002,2022
Lederstraße,16,75365,Calw,Baden-Württemberg,48.714499,8.740002,2022
Lederstraße,16,75365,Calw,Baden-Württemberg,48.714499,8.740002,2022
Lederstraße,16,75365,Calw,Baden-Württemberg,48.714499,8.740002,2022
Lederstraße,16,75365,Calw,Baden-Württemberg,48.714499,8.740002,2022
Lederstraße,16,75365,Calw,Baden-Württemberg,48.714499,8.740002,2022
Haagstr.,14a,66679,Losheim am See,Saarland,49.506949,6.750603,2022
Wolfsborn,50-56,66679,Losheim am See,Saarland,,,2022
Alleestraße/Fastenrathstraße,1,42853,Remscheid,Nordrhein-Westfalen,51.181797,7.185424,2022
Alleestraße/Fastenrathstraße,1,42853,Remscheid,Nordrhein-Westfalen,51.181798,7.185382,2022
In der Insel,1,75365,Calw,Baden-Württemberg,48.717589,8.73677,2022
In der Insel,1,75365,Calw,Baden-Württemberg,48.717589,8.73677,2022
In der Insel,1,75365,Calw,Baden-Württemberg,48.717589,8.73677,2022
In der Insel,1,75365,Calw,Baden-Württemberg,48.717589,8.73677,2022
In der Insel,1,75365,Calw,Baden-Württemberg,48.717589,8.73677,2022
In der Insel,1,75365,Calw,Baden-Württemberg,48.717589,8.73677,2022
In der Insel,1,75365,Calw,Baden-Württemberg,48.717589,8.73677,2022
In der Insel,1,75365,Calw,Baden-Württemberg,48.717589,8.73677,2022
Newerweg,51,66687,Nunkirchen,Saarland,,,2022
Gewerbepark Weiten,11,66693,Mettlach,Saarland,49.516404,6.531407,2022
Gewerbepark Weiten,11,66693,Mettlach,Saarland,,,2022
Gewerbepark Weiten,11,66693,Mettlach,Saarland,,,2022
Teutoburger Straße,1,46145,Oberhausen,Nordrhein-Westfalen,51.516632,6.856886,2022
Weierstr.,114,46149,Oberhausen,Nordrhein-Westfalen,51.521995,6.830553,2022
In der Insel,1,75365,Calw,Baden-Württemberg,48.717589,8.73677,2022
In der Insel,1,75365,Calw,Baden-Württemberg,48.717589,8.73677,2022
Fritz-Giga-Straße,2,46049,Oberhausen,Nordrhein-Westfalen,,,2022
In der Insel,1,75365,Calw,Baden-Württemberg,48.717589,8.73677,2022
In der Insel,1,75365,Calw,Baden-Württemberg,48.717589,8.73677,2022
In der Insel,1,75365,Calw,Baden-Württemberg,48.717589,8.73677,2022
In der Insel,1,75365,Calw,Baden-Württemberg,48.717589,8.73677,2022
Leibnizstraße,19,75365,Calw,Baden-Württemberg,48.705051,8.764042,2022
Schützenstraße,7,75365,Calw,Baden-Württemberg,48.70786,8.761228,2022
Walkmühleweg,28,75365,Calw,Baden-Württemberg,48.705704,8.734996,2022
Teutoburger Straße,1,46145,Oberhausen,Nordrhein-Westfalen,51.516632,6.856886,2022
Teutoburger Straße,1,46145,Oberhausen,Nordrhein-Westfalen,51.516632,6.856886,2022
Flöz-Matthias-Straße,12,46119,Oberhausen,Nordrhein-Westfalen,51.533377,6.876153,2022
Flöz-Mathias-Straße,12,46119,Oberhausen,Nordrhein-Westfalen,51.533377,6.876153,2022
Oktavie-Allee,0,66687,Wadern,Saarland,49.529547,6.898331,2022
Im Gewerbepark,1,66687,Wadern,Saarland,,,2022
Im Gewerbepark,1,66687,Wadern,Saarland,,,2022
Neweweg,51,66687,Wadern,Saarland,,,2022
Brammenring,30,46047,Oberhausen,Nordrhein-Westfalen,,,2022
Brammenring,30,46047,Oberhausen,Nordrhein-Westfalen,,,2022
Brammenring,30,46047,Oberhausen,Nordrhein-Westfalen,,,2022
Brammenring,30,46047,Oberhausen,Nordrhein-Westfalen,,,2022
Brammenring,30,46047,Oberhausen,Nordrhein-Westfalen,,,2022
Brammenring,30,46047,Oberhausen,Nordrhein-Westfalen,,,2022
Brammenring,30,46047,Oberhausen,Nordrhein-Westfalen,,,2022
Brammenring,30,46047,Oberhausen,Nordrhein-Westfalen,,,2022
Brammenring,30,46047,Oberhausen,Nordrhein-Westfalen,,,2022
Mülheimer Str.,22-24,46049,Oberhausen,Nordrhein-Westfalen,51.48373,6.864929,2022
Max-Planck-Ring,70,46049,Oberhausen,Nordrhein-Westfalen,51.484766,6.85798,2022
Trierer Straße,28,66706,Perl,Saarland,49.474681,6.386768,2022
Im Gewerbegebiet,22,66709,Weiskirchen,Saarland,,,2022
Im Gewerbegebiet,22,66709,Weiskirchen,Saarland,,,2022
Stuttgarter Str.,101,75365,Calw,Baden-Württemberg,48.709949,8.759218,2022
Rohrborner Chaussee,32,99610,Sömmerda,Thüringen,,,2022
Gustav-Regler-Str. / Ecke Wellesweilerstr.,0,66538,Neunkirchen,Saarland,49.35125,7.17496,2022
Bahnhofstraße,1,75385,Bad Teinach-Zavelstein,Baden-Württemberg,48.694384,8.689884,2022
Fronwaldstraße,49,75385,Bad Teinach-Zavelstein,Baden-Württemberg,48.6993,8.695509,2022
Hardesweg,8,25938,Wrixum,Schleswig-Holstein,54.69952,8.54758,2022
Ringstraße,5a,15848,Beeskow,Brandenburg,52.172949,14.251796,2022
Marktstraße,0,23714,Malente,Schleswig-Holstein,,,2022
Bahnhofstraße,40,23714,Malente,Schleswig-Holstein,,,2022
Sebastian-Kneipp-Straße,0,23714,Malente,Schleswig-Holstein,,,2022
Hindenburgallee,0,23714,Malente,Schleswig-Holstein,,,2022
Unterer Markt,0,66538,Neunkirchen,Saarland,49.34705,7.17614,2022
Zweibrücker Straße,46,66538,Neunkirchen,Saarland,49.335134,7.185688,2022
Margarethe-Bacher-Straße,1,66538,Neunkirchen,Saarland,49.345518,7.167774,2022
Brammenring,30,46047,Oberhausen,Nordrhein-Westfalen,,,2022
Brammenring,30,46047,Oberhausen,Nordrhein-Westfalen,,,2022
Brammenring,30,46047,Oberhausen,Nordrhein-Westfalen,,,2022
Unterer Markt,0,66538,Neunkirchen,Saarland,49.34705,7.17614,2022
Osterlange,15,99189,Elxleben,Thüringen,51.05068,10.93702,2022
Osterlange,15,99189,Elxleben,Thüringen,51.05022,10.93743,2022
Gärtnerstraße,17,13055,Berlin,Berlin,,,2022
Lübecker Landstraße,32,23701,Eutin,Schleswig-Holstein,,,2022
Am Waldrand,1d,15537,Grünheide,Brandenburg,,,2022
Am Waldrand,1d,15537,Grünheide,Brandenburg,,,2022
Koogskuhl,2,25938,Wyk auf Föhr,Schleswig-Holstein,54.6928,8.569154,2022
Bütjthaarepswai,122a,25938,Oldsum,Schleswig-Holstein,54.733066,8.450833,2022
