Straße,Hausnummer,Postleitzahl,Ort,Bundesland,latitude,longitude,commissioning_date
Friedrich-Werber-Straße,3,78315,Radolfzell,Baden-Württemberg,47.736835,8.966455,2019
Strandbadstraße,0,78315,Radolfzell,Baden-Württemberg,47.729431,8.993623,2019
Singener Str.,16,78267,Aach,Baden-Württemberg,47.840881,8.852887,2019
Hauptstraße,7,78262,Gailingen,Baden-Württemberg,47.697008,8.754161,2019
Daimlerstr.,2,78256,Steißlingen,Baden-Württemberg,47.775567,8.917359,2019
Am Schwindgraben,1,93083,Obertraubling,Bayern,48.971572,12.173522,2019
Sarchinger Weiher,0,93092,Barbing,Bayern,48.97492,12.27223,2019
Bahnhofstraße,10,93087,Alteglofsheim,Bayern,48.922289,12.205045,2019
Straubinger Straße,7,93086,Wörth a.d. Donau,Bayern,,,2019
Marktstr.,3,78250,Tengen,Baden-Württemberg,47.816724,8.660017,2019
Johann-Georg-Fahr-Straße,9,78244,Gottmadingen,Baden-Württemberg,47.736754,8.773548,2019
Am Storrenacker,6,76139,Karlsruhe,Baden-Württemberg,49.018682,8.460751,2019
Am Storrenacker,6,76139,Karlsruhe,Baden-Württemberg,49.018682,8.460751,2019
Wilhelm-Franke-Straße,1,6618,Naumburg,Sachsen-Anhalt,51.14523,11.833073,2019
Walhallastraße,48,93093,Donaustauf,Bayern,49.032876,12.227017,2019
Am Maxenbuck,0,78234,Engen,Baden-Württemberg,,,2019
Am Wallgraben,0,7646,Schlöben,Thüringen,,,2019
Uhlandstraße,27,78224,Singen,Baden-Württemberg,47.768752,8.835289,2019
Alpenstraße,1 - 3,78224,Singen,Baden-Württemberg,47.764557,8.840994,2019
Alpenstraße,1 - 3,78224,Singen,Baden-Württemberg,47.764557,8.840994,2019
Alpenstraße,1 - 3,78224,Singen,Baden-Württemberg,47.764557,8.840994,2019
Ekkehardstraße,10,78224,Singen,Baden-Württemberg,47.761098,8.83671,2019
Industriestraße,9,78224,Singen,Baden-Württemberg,47.748523,8.850337,2019
Am Hohen Sand,10,93105,Tegernheim,Bayern,49.028039,12.166701,2019
Neue Feldstr.,4,26826,Weener,Niedersachsen,53.168205,7.349278,2019
Im Gewerbegebiet,4,26817,Rhauderfehn,Niedersachsen,53.145772,7.561996,2019
Aukofenerstraße,4,93098,Mintraching,Bayern,48.951919,12.239299,2019
Thiergartenstraße,3,93093,Jagdschloß Thiergarten,Bayern,,,2019
Thiergartenstraße,3,93093,Jagdschloß Thiergarten,Bayern,,,2019
Regensburger Str.,31,93128,Regenstauf,Bayern,49.118276,12.12616,2019
Rosastraße,84,45130,Essen,Nordrhein-Westfalen,51.435242,7.01707,2019
Emmastraße,11,45130,Essen,Nordrhein-Westfalen,51.435429,7.005734,2019
Am Anger,1,93138,Lappersdorf,Bayern,49.048024,12.092163,2019
Dr.-Pfannenstiel-Str.,4,93128,Regenstauf,Bayern,,,2019
Dr.-Pfannenstiel-Str.,4,93128,Regenstauf,Bayern,,,2019
Hochwaldstr.,20,78224,Singen,Baden-Württemberg,47.753742,8.86314,2019
Hebelstraße,1,76709,Kronau,Baden-Württemberg,49.216133,8.636271,2019
Ursulastr.,17,45131,Essen,Nordrhein-Westfalen,51.428828,7.005054,2019
Ruchenstraße,2,76706,Dettenheim,Baden-Württemberg,49.183373,8.423504,2019
Ruchenstraße,2,76706,Rußheim,Baden-Württemberg,49.183362,8.423639,2019
Industriestraße,4,93161,Sinzing,Bayern,48.996904,12.031947,2019
Im Husarenlager,12 + 15,76187,Karlsruhe,Baden-Württemberg,49.033955,8.357294,2019
Daxlander Str.,72,76185,Karlsruhe,Baden-Württemberg,,,2019
Daxlander Str.,72,76185,Karlsruhe,Baden-Württemberg,,,2019
Gablonzerstrasse,27,76185,Karlsruhe,Baden-Württemberg,,,2019
Am Silbergarten,11,93138,Lappersdorf,Bayern,49.04225,12.08283,2019
Autobahn,0,76694,Forst,Baden-Württemberg,49.162909,8.570962,2019
Böhmerwaldstraße,111,93173,Wenzenbach,Bayern,49.058843,12.135141,2019
Bahnhofstraße,1,76684,Östringen,Baden-Württemberg,49.1795,8.7447,2019
Bahnhofstraße,1,76684,Östringen - Odenheim,Baden-Württemberg,49.1795,8.7447,2019
Regensburger Str.,35,93180,Deuerling,Bayern,,,2019
Im Gewerbepark,57,93059,Regensburg,Bayern,49.030305,12.128707,2019
Am Graalwall,4,21335,Lüneburg,Niedersachsen,,,2019
Am Graalwall,0,21335,Lüneburg,Niedersachsen,53.2511,10.4024,2019
Nordgaustr.,5,93059,Regensburg,Bayern,,,2019
Bleiche,4,24941,Flensburg,Schleswig-Holstein,54.77107,9.43337,2019
Fettweisstr.,44,76189,Karlsruhe,Baden-Württemberg,49.013774,8.311219,2019
Niedermarkt,42 Z,4736,Waldheim,Sachsen,51.073515,13.024542,2019
Bahnhofstraße,42,4720,Döbeln,Sachsen,,,2019
Klostergärten,0,4720,Döbeln,Sachsen,,,2019
Baumblüte,3,45133,Essen,Nordrhein-Westfalen,51.421531,6.996555,2019
Ulmenstr.,8,45133,Essen,Nordrhein-Westfalen,51.428795,7.019471,2019
Meininger Str.,31-37,97616,Bad Neustadt a. d. Saale,Bayern,,,2019
Am Rotböll,15-19,64331,Weiterstadt,Hessen,49.92916,8.62128,2019
Ahrfeldstraße,72,45136,Essen,Nordrhein-Westfalen,51.473105,7.032413,2019
Frankenstraße,54,45134,Essen,Nordrhein-Westfalen,51.428196,7.051579,2019
Heisinger Str.,13,45134,Essen,Nordrhein-Westfalen,51.418886,7.02479,2019
Zornige Ameise,5 A,45134,Essen,Nordrhein-Westfalen,51.430508,7.055765,2019
Schulberg,2,24358,Ascheffel,Schleswig-Holstein,,,2019
Hanseaticring,0,24351,Damp,Schleswig-Holstein,,,2019
Werner-von-Siemens-Straße,2-6,76646,Bruchsal,Baden-Württemberg,49.129422,8.589817,2019
Hauptstraße,1,76646,Bruchsal,Baden-Württemberg,49.076839,8.586869,2019
Au in den Buchen,80,76646,Bruchsal,Baden-Württemberg,49.099463,8.527396,2019
Hamburger Str.,1,21339,Lüneburg,Niedersachsen,,,2019
An der RaumFabrik,33b,76227,Karlsruhe,Baden-Württemberg,,,2019
Pfinzstraße,15,76227,Karlsruhe,Baden-Württemberg,49.0009,8.4763,2019
Am Winterhafen,0,93059,Regensburg,Bayern,49.020583,12.110932,2019
Autobahnraststätte Pfungstadt Ost,0,64319,Pfungstadt,Hessen,49.812055,8.579113,2019
Reserveallee,5,76646,Bruchsal,Baden-Württemberg,49.128594,8.60122,2019
Klosterstraße,1,76359,Marxzell / Frauenalb,Baden-Württemberg,48.835308,8.441516,2019
Kranichfelder Straße,103,99097,Erfurt,Thüringen,50.955282,11.069041,2019
Luisenring,49,68159,Mannheim,Baden-Württemberg,49.494726,8.467645,2019
Schopperplatz,0,93059,Regensburg,Bayern,49.02369,12.08784,2019
Wöhrdstraße,0,93059,Regensburg,Bayern,49.0218,12.102356,2019
Am Protzenweiher,16,93059,Regensburg,Bayern,49.02631,12.095244,2019
Weichser Weg,5,93059,Regensburg,Bayern,49.026387,12.115481,2019
Weichser Weg,5,93059,Regensburg,Bayern,49.026507,12.115222,2019
Kurfürstenstraße,56,45138,Essen,Nordrhein-Westfalen,51.44817,7.02323,2019
Schwanenbuschstraße,113,45138,Essen,Nordrhein-Westfalen,51.45025,7.03639,2019
Auf dem Holleter,19,45138,Essen,Nordrhein-Westfalen,51.44576,7.0459,2019
Steeler Str.,195,45138,Essen,Nordrhein-Westfalen,51.449205,7.035335,2019
Moltkeplatz,15,45138,Essen,Nordrhein-Westfalen,51.446304,7.024402,2019
Kurfürstenstraße,33,45138,Essen,Nordrhein-Westfalen,51.449437,7.026561,2019
Olbrichstr.,0,45138,Essen,Nordrhein-Westfalen,51.4423,6.970389,2019
Plantenbergstr.,0,45138,Essen,Nordrhein-Westfalen,51.44725,7.04815,2019
Robert-Schmidt-Str.,0,45138,Essen,Nordrhein-Westfalen,51.44324,6.485776,2019
Gernsheimer Str.,40,64319,Pfungstadt,Hessen,49.7937,8.55937,2019
Kekulestraße,30,44579,Castrop-Rauxel,Nordrhein-Westfalen,51.574029,7.297261,2019
Weimarische Straße,39,99099,Erfurt,Thüringen,50.97251,11.051535,2019
Kirchstr,56,44581,Castrop-Rauxel,Nordrhein-Westfalen,51.591516,7.339793,2019
Westring,212c,44579,Castrop-Rauxel,Nordrhein-Westfalen,,,2019
Herner Str.,46,45657,Recklinghausen,Nordrhein-Westfalen,51.60721,7.19866,2019
Fritz-Kauffmann-Str.,1,73061,Ebersbach,Sachsen,48.714952,9.523914,2019
Dresdner Straße,4,1689,Weinböhla,Sachsen,51.160776,13.563241,2019
Eberstädter Str.,117,64319,Pfungstadt,Hessen,49.80648,8.60964,2019
Knaudtstr.,0,45138,Essen,Nordrhein-Westfalen,51.44885,7.043531,2019
Kaiserstraße,2,76351,Linkenheim-Hochstetten,Baden-Württemberg,49.123289,8.408608,2019
Harthauserstraße,16,83043,Bad Aibling,Bayern,47.865926,12.015712,2019
Bahnhofstraße,17,83043,Bad Aibling,Bayern,47.862035,12.004935,2019
Lindenstraße,30,83043,Bad Aibling,Bayern,47.857954,12.004259,2019
Lindenstraße,30,83043,Bad Aibling,Bayern,47.857954,12.004259,2019
Irlachstraße,3,83043,Bad Aibling,Bayern,47.863176,12.009065,2019
Lindenstraße,14,83043,Bad Aibling,Bayern,47.860894,12.006158,2019
Rosenheimerstraße 53,53,83043,Bad Aibling,Bayern,47.858785,12.01436,2019
Am Pfarrgrund,0,97653,Bischofsheim i. d. Rhön,Bayern,50.4,10.0,2019
Wilhelminenstraße,19,68642,Bürstadt,Hessen,49.640954,8.456881,2019
Bahnhofsallee,17,68642,Bürstadt,Hessen,49.645581,8.457993,2019
Steeler Str.,199,45138,Essen,Nordrhein-Westfalen,51.449086,7.036528,2019
Spinnereiinsel,3,83059,Kolbermoor,Bayern,,,2019
Rosengartenplatz,2,68161,Mannheim,Baden-Württemberg,49.485628,8.476059,2019
In den Erlen,20,33181,Bad Wünnenberg,Nordrhein-Westfalen,51.517677,8.702526,2019
Am Markt,13,44575,Castrop-Rauxel,Nordrhein-Westfalen,51.547717,7.312079,2019
Heideweg,9,68623,Lampertheim,Hessen,49.588075,8.483777,2019
Wilhelmstr.,42,68623,Lampertheim,Hessen,49.594666,8.469109,2019
Ernst-Ludwig-Str.,2,68623,Lampertheim,Hessen,49.597159,8.471754,2019
Weidweg,8,68623,Lampertheim,Hessen,49.591784,8.455257,2019
Steeler Str.,300,45138,Essen,Nordrhein-Westfalen,51.447679,7.040669,2019
Römerstraße,8,76327,Pfinztal,Baden-Württemberg,48.99332,8.54475,2019
Römerstraße,28,76327,Pfinztal,Baden-Württemberg,48.99361,8.5408,2019
Rathausplatz,1,83071,Stephanskirchen,Bayern,,,2019
Paul-Wittsack-Str.,6,68163,Mannheim,Baden-Württemberg,49.469772,8.483,2019
Leiberger Str.,10,33181,Bad Wünnenberg,Nordrhein-Westfalen,51.522814,8.69711,2019
Im Aatal,3,33181,Bad Wünnenberg,Nordrhein-Westfalen,51.520082,8.699894,2019
Poststr.,11,33181,Bad Wünnenberg,Nordrhein-Westfalen,51.51633,8.744682,2019
Bahnhofstr.,1,33178,Borchen,Nordrhein-Westfalen,51.66115,8.71692,2019
Arnd-Gennrich-Straße,4,4720,Döbeln,Sachsen,51.11766,13.09764,2019
Markt,17,4703,Leisnig,Sachsen,51.16021,12.92619,2019
Im Stadtkamp,1,21397,Barendorf,Niedersachsen,,,2019
Hauptstr.,10,21394,Südergellersen,Niedersachsen,,,2019
Abendorfer Straße,14,21379,Scharnebeck,Niedersachsen,,,2019
Rosenheimer Straße,2,83064,Raubling,Bayern,,,2019
Am Schelmenbusch,18-22,76307,Karlsbad,Baden-Württemberg,48.912464,8.495495,2019
Im Thäle,1,76307,Karlsbad,Baden-Württemberg,48.914424,8.531671,2019
Desco-Straße,2,76307,Karlsbad,Baden-Württemberg,48.884467,8.509555,2019
Bergstr.,1A,76307,Karlsbad,Baden-Württemberg,48.943771,8.534814,2019
Untere Grabenäcker,2,76307,Karlsbad,Baden-Württemberg,48.86581,8.51003,2019
Rathausplatz,1,76307,Karlsbad,Baden-Württemberg,48.897703,8.46993,2019
Hauptstraße,17,76307,Karlsbad,Baden-Württemberg,48.91495,8.50666,2019
Linkenheimerstr.,56,76297,Stutensee,Baden-Württemberg,49.08039,8.46168,2019
Windmühlenstr.,19,31592,Stolzenau,Niedersachsen,52.510228,9.064174,2019
Auf dem Kuhkamp,26,27318,Hoya,Niedersachsen,52.81199,9.138792,2019
Am Sportzentrum,5,21522,Hohnstorf/Elbe,Niedersachsen,,,2019
Heemser Weg,38,31582,Nienburg (Weser),Niedersachsen,52.668944,9.253389,2019
Celler Straße,112,31582,Nienburg,Niedersachsen,52.660185,9.237164,2019
Helmerner Weg,1,33165,Lichtenau,Nordrhein-Westfalen,,,2019
Leihbühl,21,33165,Lichtenau,Nordrhein-Westfalen,,,2019
Helmerner Weg,0,33165,Lichtenau,Nordrhein-Westfalen,51.566349,8.838943,2019
Leihbühl,21,33165,Lichtenau,Nordrhein-Westfalen,51.621181,8.886449,2019
Breslauerstr.,12,76287,Rheinstetten,Baden-Württemberg,,,2019
Essener Str.,0,45141,Essen,Nordrhein-Westfalen,51.47307,7.053264,2019
Geigelsteinstraße,2,83080,Oberaudorf,Bayern,,,2019
Balkenkamp,1,31600,Uchte,Niedersachsen,,,2019
Am Friedenspl.,6,68165,Mannheim,Baden-Württemberg,49.478054,8.493521,2019
Mühlentorsweg,6,31582,Nienburg,Niedersachsen,52.634964,9.2071,2019
Celler Straße,1,31582,Nienburg,Niedersachsen,52.65274,9.218232,2019
Amalie-Thomas-Platz,0,31582,Nienburg,Niedersachsen,52.635472,9.223108,2019
Autohaus Südring,2,31582,Nienburg,Niedersachsen,52.61965,9.202039,2019
Hannoversche Straße,75,31582,Nienburg,Niedersachsen,52.62879,9.222134,2019
Gießer Weg,16,64673,Zwingenberg,Hessen,,,2019
Nobelstr.,18,76275,Ettlingen,Baden-Württemberg,,,2019
Hertzstr.,33,76275,Ettlingen,Baden-Württemberg,48.937302,8.381096,2019
Hertzstr.,33,76275,Ettlingen,Baden-Württemberg,48.937302,8.381096,2019
Hertzstr.,33,76275,Ettlingen,Baden-Württemberg,48.937302,8.381096,2019
Rendsburger Str.,121,24340,Eckernförde,Schleswig-Holstein,54.4527,9.8332,2019
Hinter der Kirche,27,6632,Freyburg (Unstrut),Sachsen-Anhalt,51.212088,11.771474,2019
Flemminger Weg,156,6618,Naumburg,Sachsen-Anhalt,,,2019
Hofstr.,2,76275,Ettlingen,Baden-Württemberg,48.898628,8.405754,2019
Bornbrook,1,24340,Eckernförde,Schleswig-Holstein,54.4636,9.8332,2019
Ostlandstr.,101,24340,Eckernförde,Schleswig-Holstein,54.487864,9.821848,2019
Raststätte Lorsch Ost,0,64653,Lorsch,Hessen,49.644301,8.554091,2019
Autobahnraststätte Lorsch West,0,64653,Lorsch,Hessen,49.64325,8.551827,2019
Auf der Bache,3,33129,Delbrück,Nordrhein-Westfalen,51.795209,8.611277,2019
Südstr.,25,33129,Delbrück,Nordrhein-Westfalen,51.759986,8.561964,2019
Lindberghring,14,33142,Büren,Nordrhein-Westfalen,51.607704,8.61216,2019
Alter Hof,5,33142,Büren,Nordrhein-Westfalen,51.605429,8.651858,2019
Spielenweg,1,33142,Büren,Nordrhein-Westfalen,51.553824,8.562517,2019
Lindenstraße,4,33142,Büren,Nordrhein-Westfalen,51.556011,8.560245,2019
Upsprunger Straße,1,33154,Salzkotten,Nordrhein-Westfalen,51.67014,8.600562,2019
Samerberg Nord,0,83101,Rohrdorf,Bayern,47.80295,12.177744,2019
Samerberg Nord,0,83101,Rohrdorf,Bayern,47.80295,12.177744,2019
Frohnhauser Straße,366,45144,Essen,Nordrhein-Westfalen,51.448426,6.963185,2019
Onckenstraße,48,45144,Essen,Nordrhein-Westfalen,51.451164,6.964161,2019
Busehofstraße,22,45144,Essen,Nordrhein-Westfalen,51.451136,6.976151,2019
Haedenkampstraße,18,45143,Essen,Nordrhein-Westfalen,51.457686,6.98323,2019
Zeppelinstraße,15,76275,Ettlingen,Baden-Württemberg,48.944263,8.376075,2019
Gottlieb-Daimler-Straße,11-17,68165,Mannheim,Baden-Württemberg,,,2019
Gottlieb-Daimler-Straße,11-17,68165,Mannheim,Baden-Württemberg,,,2019
Gottlieb-Daimler-Straße,11-17,68165,Mannheim,Baden-Württemberg,,,2019
Neuer Weg,15,33142,Büren,Nordrhein-Westfalen,51.557873,8.557519,2019
Wassergraben,1,33142,Büren,Nordrhein-Westfalen,51.55076,8.557769,2019
Aftestraße,8,33142,Büren,Nordrhein-Westfalen,51.549168,8.56335,2019
Lange Str.,17,33129,Delbrück,Nordrhein-Westfalen,,,2019
Schulplatz,5,1662,Meißen,Sachsen,51.16312,13.47341,2019
Steubenstraße,0,68199,Mannheim,Baden-Württemberg,49.455353,8.482321,2019
Sennteichplatz,3,68199,Mannheim,Baden-Württemberg,49.456573,8.482174,2019
Halberstädter Straße,93,33106,Paderborn,Nordrhein-Westfalen,,,2019
Halberstädter Straße,93,33106,Paderborn,Nordrhein-Westfalen,,,2019
Halberstädter Straße,93,33106,Paderborn,Nordrhein-Westfalen,,,2019
Halberstädter Straße,93,33106,Paderborn,Nordrhein-Westfalen,,,2019
Halberstädter Straße,93,33106,Paderborn,Nordrhein-Westfalen,,,2019
Gottlieb-Daimler-Straße,11-17,68165,Mannheim,Baden-Württemberg,,,2019
Gottlieb-Daimler-Straße,11-17,68165,Mannheim,Baden-Württemberg,,,2019
Gottlieb-Daimler-Straße,11-17,68165,Mannheim,Baden-Württemberg,,,2019
Gottlieb-Daimler-Straße,11-17,68165,Mannheim,Baden-Württemberg,,,2019
Gottlieb-Daimler-Straße,11-17,68165,Mannheim,Baden-Württemberg,,,2019
Gottlieb-Daimler-Straße,11-17,68165,Mannheim,Baden-Württemberg,,,2019
Gottlieb-Daimler-Straße,11-17,68165,Mannheim,Baden-Württemberg,,,2019
Gemarkenstraße,41,45147,Essen,Nordrhein-Westfalen,51.441707,6.996494,2019
Raffelberger Straße,19,45145,Essen,Nordrhein-Westfalen,51.444145,6.975282,2019
Simsseestraße,0,83112,Frasdorf,Bayern,,,2019
"Parkplatz ""Am Busbahnhof""",0,83112,Frasdorf,Bayern,47.80337,12.28297,2019
Graf-Arco-Straße,18,83104,Tuntenhausen,Bayern,47.932447,12.013014,2019
Samerberg Süd,0,83101,Rohrdorf,Bayern,47.801931,12.176123,2019
Samerberg Süd,0,83101,Rohrdorf,Bayern,47.801931,12.176123,2019
Samerberg Süd,0,83101,Rohrdorf,Bayern,47.801931,12.176123,2019
Samerberg Süd,0,83101,Rohrdorf,Bayern,47.801931,12.176123,2019
Samerberg Nord,0,83101,Rohrdorf,Bayern,47.80295,12.177744,2019
Samerberg Nord,0,83101,Rohrdorf,Bayern,47.80295,12.177744,2019
Keeneplatz,0,37574,Einbeck,Niedersachsen,51.819736,9.873006,2019
Junkersstr.,17,93055,Regensburg,Bayern,48.986476,12.153436,2019
Bahnhofstr.,8,37170,Uslar,Niedersachsen,51.65856,9.64028,2019
Richard Lehmann Straße,120,4277,Leipzig,Sachsen,51.314331,12.397313,2019
Richard Lehmann Straße,120,4277,Leipzig,Sachsen,51.314325,12.397213,2019
Karl Liebknecht Straße,132,4277,Leipzig,Sachsen,51.31451,12.373186,2019
Simsseestraße,8,83112,Frasdorf,Bayern,,,2019
Am Gottesackertor,18,75015,Bretten,Baden-Württemberg,49.0363,8.702,2019
Humboldtstraße,308,45149,Essen,Nordrhein-Westfalen,51.420633,6.959085,2019
Zur Eibe,12,45149,Essen,Nordrhein-Westfalen,51.433328,6.972235,2019
Virchowstraße,130,45147,Essen,Nordrhein-Westfalen,51.433175,6.993269,2019
Wasserburger Straße,20,83135,Schechen,Bayern,,,2019
Goldsteintal,50,65207,Wiesbaden,Hessen,50.117631,8.25584,2019
Jheringstraße,16,45147,Essen,Nordrhein-Westfalen,51.442295,6.992157,2019
Gemarkenstr.,126,45147,Essen,Nordrhein-Westfalen,51.440417,6.987544,2019
Nieberdingstr.,43,45147,Essen,Nordrhein-Westfalen,51.364535,6.938598,2019
Diedelsheimer Höhe,6,75015,Bretten,Baden-Württemberg,49.039874,8.690271,2019
Gehrenrode,12,37581,Bad Gandersheim/Gehrenrode,Niedersachsen,51.93272,10.01519,2019
Hermann-Löns-Straße,165,33104,Paderborn,Nordrhein-Westfalen,,,2019
Navarrastr.,37,33106,Paderborn,Nordrhein-Westfalen,51.688,8.732,2019
Am Markt,1,1623,Lommatzsch,Sachsen,51.196952,13.309314,2019
Mannenstr.,0,37186,Moringen,Niedersachsen,51.702692,9.876783,2019
Wieselburger Platz,0,37574,Einbeck,Niedersachsen,51.855886,9.960861,2019
Keeneplatz,0,37574,Einbeck,Niedersachsen,51.819725,9.873031,2019
Strandstraße,20,24229,Strande,Schleswig-Holstein,54.437207,10.173333,2019
Südring,120,6667,Weißenfels,Sachsen-Anhalt,,,2019
Langendorfer Str.,0,6667,Weißenfels,Sachsen-Anhalt,,,2019
Max-Planck-Str.,9,6667,Weißenfels,Sachsen-Anhalt,,,2019
Langendorfer Straße,94,6667,Weißenfels,Sachsen-Anhalt,,,2019
Heidhauser Straße,257,45239,Essen,Nordrhein-Westfalen,51.374814,7.015815,2019
Daimler Ring,2,65205,Wiesbaden-Nordenstadt,Hessen,50.060073,8.335131,2019
Kirchfeldstraße,14,45219,Essen,Nordrhein-Westfalen,51.354535,6.938598,2019
Thomas-Müntzer-Str.,0,7806,Neustadt an der Orla,Thüringen,50.729942,11.755528,2019
Am Festplatz,4,7806,Neustadt an der Orla,Thüringen,50.736903,11.756706,2019
Ernst-Thälmann-Str.,18,7806,Neustadt an der Orla,Thüringen,50.735651,11.751774,2019
Speceg/Hessische Str.,144,68305,Mannheim,Baden-Württemberg,49.520632,8.498847,2019
Baldurstraße,57,68305,Mannheim,Baden-Württemberg,49.526928,8.505668,2019
Neuhäuser Str.,127,33102,Paderborn,Nordrhein-Westfalen,51.72879,8.73153,2019
Bayern-und-Sachsen-Straße,1 z,1589,Riesa,Sachsen,51.293906,13.2946,2019
Dr.-Külz-Straße,39 z,1589,Riesa,Sachsen,51.297904,13.309104,2019
Rathausplatz,10 z,1589,Riesa,Sachsen,51.302622,13.312147,2019
Wiesengrund,2,37589,Kalefeld/Echte,Niedersachsen,51.786921,10.061342,2019
Salzstraße,11,83620,Feldkirchen-Westerham,Bayern,47.90852,11.84538,2019
Hauptstr.,57,74673,Mulfingen,Baden-Württemberg,49.3409,9.80036,2019
Ruhrlandbogen,1,45257,Essen,Nordrhein-Westfalen,51.383905,7.076414,2019
Friedrich-Bergiusstraße,21,65203,Wiesbaden,Hessen,50.050069,8.219958,2019
Friedrich-Bergiusstraße,21,65203,Wiesbaden,Hessen,50.05012,8.21995,2019
Hellweg,91,45276,Essen,Nordrhein-Westfalen,51.45151,7.09392,2019
Industriestraße,15,7907,Schleiz,Thüringen,50.551498,11.789914,2019
Hauptstraße,24,74670,Forchtenberg,Baden-Württemberg,49.28979,9.56304,2019
Eskenshof,25,45277,Essen,Nordrhein-Westfalen,,,2019
Altmarkt,2,6679,Hohenmölsen,Sachsen-Anhalt,51.156117,12.098758,2019
Technologiepark,9,33100,Paderborn,Nordrhein-Westfalen,,,2019
Spreewaldallee,44-50,68309,Mannheim,Baden-Württemberg,49.518989,8.556785,2019
Radeberger Straße,1,68309,Mannheim,Baden-Württemberg,49.515022,8.549826,2019
Tegelweg,25,33102,Paderborn,Nordrhein-Westfalen,51.725988,8.756882,2019
Bahnhofstraße,28,33102,Paderborn,Nordrhein-Westfalen,51.713862,8.740785,2019
Amselstr.,10,68307,Mannheim,Baden-Württemberg,49.547631,8.456835,2019
Sperbersloherstr.,5,90530,Wendelstein,Bayern,49.354838,11.146205,2019
Rieterstraße,0,90530,Wendelstein,Bayern,49.346473,11.10885,2019
Röthenbacherstraße,0,90530,Wendelstein,Bayern,49.355115,11.148942,2019
Feuchter Straße,6a/b,90530,Wendelstein,Bayern,49.363365,11.172303,2019
Mittelweg,37,90530,Wendelstein,Bayern,49.338849,11.116065,2019
Weinbergweg,0,91154,Roth,Bayern,49.236887,11.075514,2019
Krayer Straße,244,45307,Essen,Nordrhein-Westfalen,51.467516,7.080705,2019
Alte Hauptstraße,43,45289,Essen,Nordrhein-Westfalen,51.416052,7.117069,2019
Glaner Straße,24,27793,Wildeshausen,Niedersachsen,52.901648,8.416889,2019
Donaustaufer Straße,258,93055,Regensburg,Bayern,49.026378,12.138957,2019
Adolf Schmetzer Str.,0,93055,Regensburg,Bayern,49.01785,12.10973,2019
Julius-Leber-Straße,0,93055,Regensburg,Bayern,48.988382,12.14739,2019
Maybachstr.,28,69169,Mannheim,Baden-Württemberg,49.50314,8.475372,2019
Pohlweg,110,33100,Paderborn,Nordrhein-Westfalen,,,2019
Mersinweg ,2  - 4,33100,Paderborn,Nordrhein-Westfalen,,,2019
Bergedorfer Straße,4,27777,Ganderkesee,Niedersachsen,53.032397,8.545003,2019
Patersholzer Weg,19,91161,Hilpoltstein,Bayern,49.184426,11.198128,2019
Kühlinger Str.,27,38820,Halberstadt,Sachsen-Anhalt,,,2019
Bahnhofstr.,0,38820,Halberstadt,Sachsen-Anhalt,,,2019
Voigtei,37,38820,Halberstadt,Sachsen-Anhalt,,,2019
Hexentanzplatz Parkplatz,7,6502,Thale,Sachsen-Anhalt,51.732475,11.027377,2019
Karnaper Straße,90,45329,Essen,Nordrhein-Westfalen,51.521731,7.008086,2019
Bahnhofstrae,0,91166,Georgensgmünd,Bayern,49.18002,11.01392,2019
Wießenstraße,0,91166,Georgensgmünd,Bayern,49.18352,11.01579,2019
Metzgerweg,11,93053,Regensburg-Schwabelweis,Bayern,49.025093,12.150095,2019
Bajuwarenstraße,29,93053,Regensburg,Bayern,48.993433,12.113717,2019
Bajuwarenstraße,31,93053,Regensburg,Bayern,48.995297,12.11268,2019
Merowinger Straße,2,93053,Regensburg,Bayern,,,2019
Brunnstraße,25,93053,Regensburg,Bayern,,,2019
Am Markt,24,49124,Georgsmarienhütte,Niedersachsen,52.203526,8.111614,2019
Am Rathaus,16,49124,Georgsmarienhütte,Niedersachsen,52.205394,8.066986,2019
Kühlinger Str.,27,38820,Halberstadt,Sachsen-Anhalt,,,2019
Bahnhofstr.,0,38820,Halberstadt,Sachsen-Anhalt,,,2019
Voigtei,37,38820,Halberstadt,Sachsen-Anhalt,,,2019
Peterstreppe,0,38820,Halberstadt,Sachsen-Anhalt,,,2019
Peterstreppe,0,38820,Halberstadt,Sachsen-Anhalt,,,2019
An der Autobahn,9,91171,Greding,Bayern,49.045591,11.337633,2019
Hirsestraße,11,45356,Essen,Nordrhein-Westfalen,51.475168,6.969078,2019
Bergstraße,0,49143,Bissendorf,Niedersachsen,52.280975,8.2397,2019
Pfingstweg,112,49143,Bissendorf,Niedersachsen,52.268808,8.181243,2019
Osnabrücker Str.,0,49143,Bissendorf,Niedersachsen,52.235326,8.168653,2019
Osnabrücker Straße,6,49134,Wallenhorst,Niedersachsen,,,2019
Kiehnlestraße,0,75172,Pforzheim,Baden-Württemberg,48.892736,8.699257,2019
Habermehlstraße,0,75172,Pforzheim,Baden-Württemberg,48.890976,8.686452,2019
Am Waisenhausplatz,0,75172,Pforzheim,Baden-Württemberg,48.889778,8.701473,2019
Am Josefsplatz,1,49134,Wallenhorst,Niedersachsen,52.346609,7.97377,2019
Harzstraße,3,38889,Blankenburg,Sachsen-Anhalt,,,2019
Kohlgartenstraße,0,38856,Wernigerode,Sachsen-Anhalt,51.838161,10.795205,2019
Münchener Str.,0,91777,Thalmässing,Bayern,49.08806,11.22266,2019
