Straße,Hausnummer,Postleitzahl,Ort,Bundesland,latitude,longitude,commissioning_date
Obere Bräuhausstraße,18,93449,Waldmünchen,Bayern,49.37786,12.70697,2023
Im Quart,5a,49624,Neuenbunnen,Niedersachsen,52.725556,7.856279,2023
Kötztinger Str.,3,93468,Miltach,Bayern,49.158083,12.770012,2023
Lorentzendamm,28-30,24103,Kiel,Schleswig-Holstein,54.325898,10.134829,2023
Frauentorgraben,37,90443,Nürnberg,Bayern,49.446769,11.073465,2023
Frauentorgraben,37,90443,Nürnberg,Bayern,49.446769,11.073465,2023
Zufuhrstraße,22,90443,Nürnberg,Bayern,49.44514,11.067054,2023
Regentalstraße,0,93474,Arrach,Bayern,49.197059,13.008284,2023
Bahnhofstr,4,93476,Blaibach,Bayern,,,2023
Bahnhofstr,4,93476,Blaibach,Bayern,,,2023
Schulstr,6,93476,Blaibach,Bayern,,,2023
Thenrieder Weg,25,93479,Grafenwiesen-Thürnhofen,Bayern,49.215292,12.876131,2023
Thenrieder Weg,25,93479,Grafenwiesen-Thürnhofen,Bayern,49.215362,12.876196,2023
Watzlhof,43,93479,Grafenwiesen,Bayern,,,2023
Bürgermeister-Holmeier-Platz,1,93495,Weiding,Bayern,49.265681,12.753848,2023
Frankenring,13,96237,Ebersdorf bei Coburg,Bayern,50.223634,11.052036,2023
Frankenring,13,96237,Ebersdorf bei Coburg,Bayern,50.223605,11.052031,2023
Sonneberger Str.,17a,96237,Ebersdorf b. Coburg,Bayern,,,2023
Sonneberger Str.,17a,96237,Ebersdorf bei Coburg,Bayern,,,2023
Am Leonhardspark,1,90439,Nürnberg,Bayern,49.44333,11.05615,2023
Am Leonhardspark,1,90439,Nürnberg,Bayern,49.44333,11.05615,2023
Rothenburger Str.,183,90439,Nürnberg,Bayern,49.442243,11.04579,2023
Gustav-Adolf-Str.,49A,90439,Nürnberg,Bayern,49.4367,11.0389,2023
Heisterstr.,48,90441,Nürnberg,Bayern,49.424717,11.063527,2023
Schulenburger Landstraße,125,30165,Hannover,Niedersachsen,52.40946,9.70695,2023
Schulenburger Landstraße,125,30165,Hannover,Niedersachsen,52.40946,9.70695,2023
Vahrenwalder Straße,194,30165,Hannover,Niedersachsen,52.405249,9.735885,2023
Am Kirchplatz,8,26219,Bösel,Niedersachsen,,,2023
Gewerbepark,19,26676,Barßel,Niedersachsen,53.12878,7.76974,2023
Gewerbepark,19,26676,Barßel,Niedersachsen,53.12917,7.770229,2023
Toskewieker Weg,60,26683,Saterland,Niedersachsen,53.15351,7.68973,2023
Am Renner,0,96271,Grub am Forst,Bayern,50.259018,10.963078,2023
Am Renner,0,96271,Grub am Forst,Bayern,50.259018,10.963078,2023
Schulstraße,15,96271,Grub am Forst,Bayern,50.225444,11.022806,2023
Werkstraße,6,8209,Auerbach,Sachsen,50.52169,12.380576,2023
Huntestraße,6,26169,Friesoythe,Niedersachsen,53.01455,7.85023,2023
Zum Herrensand,2,26169,Friesoythe/Augustendorf,Niedersachsen,52.942423,7.89522,2023
Zum Herrensand,2,26169,Friesoythe/Augustendorf,Niedersachsen,52.942423,7.89522,2023
Thüler Strasse,52,26169,Thüle,Niedersachsen,,,2023
Elbestr.,28,26169,Friesoythe,Niedersachsen,,,2023
Gehlenberger Kirchstraße,7a,26169,Friesoythe-Gehlenberg,Niedersachsen,,,2023
Schiemannstraße,2,4808,Wurzen,Sachsen,,,2023
Straße des Friedens,38,4808,Wurzen,Sachsen,,,2023
Straße des Friedens,38,4808,Wurzen,Sachsen,,,2023
Trebsener Straße,1,4808,Wurzen OT Pyrna,Sachsen,,,2023
Schandauer Str.,72,1855,Sebnitz,Sachsen,,,2023
Karl-Kiesewetter-Str.,0,96465,Neustadt b. Coburg,Bayern,50.33504,11.12032,2023
Siemensring,0,96465,Neustadt bei Coburg,Bayern,50.3199,11.10157,2023
Spielhagenstr.,23,30171,Hannover,Niedersachsen,52.364183,9.762336,2023
Muggenhofer Straße,54,90429,Nürnberg,Bayern,49.458656,11.040067,2023
Leyher Str.,64,90431,Nürnberg,Bayern,49.451747,11.027457,2023
Leyher Str.,64,90431,Nürnberg,Bayern,49.451747,11.027457,2023
Haltenhoffstraße,43,30167,Hannover,Niedersachsen,52.392971,9.713474,2023
Wielandstraße,8,30169,Hannover,Niedersachsen,52.370474,9.722045,2023
Wielandstraße,8,30169,Hannover,Niedersachsen,52.370474,9.722045,2023
Am Kanonenwall,16,30169,Hannover,Niedersachsen,52.372948,9.726444,2023
Mühlenstraße,0,29342,Wienhausen,Niedersachsen,52.581121,10.187735,2023
Im Osterfeld,84,29358,Eicklingen,Niedersachsen,,,2023
Lindenstraße,1a,96482,Ahorn,Bayern,50.234899,10.919617,2023
Coburgerstraße,2,96487,Dörfles Esbach,Bayern,50.279243,10.989733,2023
Carl-Brandt-Straße,2,96489,Niederfüllbach,Bayern,50.221281,10.984691,2023
Wettersteinring,17,85221,Dachau,Bayern,48.241973,11.44945,2023
Wettersteinring,17,85221,Dachau,Bayern,48.241973,11.44945,2023
Arlohstraße,1002,29229,Celle,Niedersachsen,52.68641,10.11407,2023
Arlohstraße,1002,29229,Celle,Niedersachsen,52.68641,10.11407,2023
Huxahl,12,29303,Bergen,Niedersachsen,52.787056,10.041765,2023
Im Flath,5,29313,Hambüühren,Niedersachsen,52.625265,9.976975,2023
Altenbekener Damm 81,81,30173,Hannover,Niedersachsen,52.354477,9.749283,2023
An der Bismarckschule,5,30173,Hannover,Niedersachsen,52.355917,9.747751,2023
Altenbekener Damm,83,30173,Hannover,Niedersachsen,52.354487,9.748752,2023
Erlenstegenstr.,39,90427,Nürnberg,Bayern,49.468927,11.129254,2023
Erlenstegenstr.,39,90427,Nürnberg,Bayern,49.468927,11.129254,2023
Ferdinand-Wilhelm-Fricke-Weg,10,30169,Hannover,Niedersachsen,52.35459,9.730906,2023
Braunstraße,25,30169,Hannover,Niedersachsen,52.373201,9.720251,2023
Hans-Heinrich-Warnke-Straße,10,29227,"Celle, Stadt",Niedersachsen,,,2023
Mummenhofstraße,40,29229,Celle,Niedersachsen,52.650303,10.099399,2023
Kurfürst-Max- Emanuel-Platz,0,85221,Dachau,Bayern,48.258622,11.43354,2023
Fraunhoferstraße,1,85221,Dachau,Bayern,48.262676,11.471059,2023
Fraunhoferstraße,1,85221,Dachau,Bayern,48.262676,11.471059,2023
Fraunhoferstraße,1,85221,Dachau,Bayern,48.262676,11.471059,2023
Fraunhoferstraße,1,85221,Dachau,Bayern,48.262676,11.471059,2023
An der Weide,15,30173,Hannover,Niedersachsen,52.362108,9.765104,2023
Kölner Straße,31,90425,Nürnberg,Bayern,49.46767,11.057558,2023
Am Kiel-Kanal,4,24106,Kiel,Schleswig-Holstein,54.362786,10.133846,2023
Am Kiel-Kanal,4,24106,Kiel,Schleswig-Holstein,54.362786,10.133846,2023
Am Kiel-Kanal,4,24106,Kiel,Schleswig-Holstein,54.362786,10.133846,2023
Am Kiel-Kanal,4,24106,Kiel,Schleswig-Holstein,54.362786,10.133846,2023
Am Kiel-Kanal,4,24106,Kiel,Schleswig-Holstein,54.362786,10.133846,2023
Johanniterstr.,3,90425,Nürnberg,Bayern,49.473026,11.073811,2023
Johanniterstr.,3,90425,Nürnberg,Bayern,49.473026,11.073811,2023
Thurn-und-taxis-Str.,10,90411,Nürnberg,Bayern,49.488478,11.127595,2023
Heroldsberger Weg,76,90411,Nürnberg,Bayern,,,2023
Flughafenstraße,100,90411,Nürnberg,Bayern,,,2023
Flughafenstraße,100,90411,Nürnberg,Bayern,,,2023
Flughafenstraße,100,90411,Nürnberg,Bayern,,,2023
Flughafenstraße,100,90411,Nürnberg,Bayern,,,2023
Flughafenstraße,100,90411,Nürnberg,Bayern,,,2023
Flughafenstraße,100,90411,Nürnberg,Bayern,,,2023
Flughafenstraße,100,90411,Nürnberg,Bayern,,,2023
Flughafenstraße,88,90411,Nürnberg,Bayern,,,2023
Flughafenstraße,88,90411,Nürnberg,Bayern,,,2023
Flughafenstraße,88,90411,Nürnberg,Bayern,,,2023
Stresemannallee,24,30173,Hannover,Niedersachsen,52.356547,9.762542,2023
Fraunhoferstraße,1,85221,Dachau,Bayern,48.262676,11.471059,2023
Fraunhoferstraße,1,85221,Dachau,Bayern,48.262676,11.471059,2023
Fraunhoferstraße,1,85221,Dachau,Bayern,48.262676,11.471059,2023
Fraunhoferstraße,1,85221,Dachau,Bayern,48.262676,11.471059,2023
Danziger Straße,1,85221,Dachau,Bayern,48.258728,11.468357,2023
Marsstr,4a,85221,Dachau,Bayern,48.266219,11.445851,2023
Magnusstraße,1,29221,Celle,Niedersachsen,,,2023
Hannoversche Straße,3,29221,Celle,Niedersachsen,,,2023
Hüttenstraße,77,29223,Celle,Niedersachsen,52.637759,10.077498,2023
Berlinstraße,119,29223,Celle,Niedersachsen,52.631466,10.053139,2023
Dörnbergstraße,45,29223,Celle,Niedersachsen,52.629083,10.100266,2023
Dörnbergstraße,45,29223,Celle,Niedersachsen,52.629058,10.100273,2023
Hafenstraße,5,29223,Celle,Niedersachsen,52.62608,10.07399,2023
Neustadt,8,29225,Celle,Niedersachsen,52.620398,10.060455,2023
Lauensteinstraße,2,29225,Celle,Niedersachsen,52.614295,10.053313,2023
Marienstraße,3,4808,Wurzen,Sachsen,51.37078,12.7471,2023
Marienstraße,3,4808,Wurzen,Sachsen,51.37078,12.7471,2023
Seelhorststraße,52,30175,Hannover,Niedersachsen,52.378111,9.764075,2023
Spörckenstraße,74,29221,Celle,Niedersachsen,52.610985,10.070134,2023
Nordwall,22,29221,Celle,Niedersachsen,52.62599,10.085852,2023
Nordwall,22,29221,Celle,Niedersachsen,52.62599,10.085852,2023
Nordwall,22,29221,Celle,Niedersachsen,52.62599,10.085852,2023
Nordwall,22,29221,Celle,Niedersachsen,52.62599,10.085852,2023
77. er,36,29221,Celle,Niedersachsen,52.61821,10.08294,2023
Äußere Bayreuther Straße,134,90411,Nürnberg,Bayern,49.475286,11.104193,2023
Ötterichweg,7,90411,Nürnberg,Bayern,49.478675,11.116625,2023
Ötterichweg,7,90411,Nürnberg,Bayern,49.478675,11.116625,2023
Äuss. Bayreuther Str.,137,90411,Nürnberg,Bayern,49.474737,11.102929,2023
Fuhsestraße,30,29221,Celle,Niedersachsen,52.61885,10.06655,2023
Hafenstraße,2,26736,Krummhörn-Greetsiel,Niedersachsen,53.503405,7.086101,2023
Hafenstraße,2,26736,Krummhörn-Greetsiel,Niedersachsen,53.503405,7.086101,2023
Gabrand Doolmann Weg,4,26736,Krummhörn,Niedersachsen,,,2023
Gabrand Doolmann Weg,4,26736,Krummhörn,Niedersachsen,,,2023
Falkensteiner Straße,42,8239,Falkenstein OT Trieb,Sachsen,,,2023
Poststrasse,2,8258,Markneukirchen,Sachsen,50.31065,12.32512,2023
Hauptstraße,138,26639,Wiesmoor,Niedersachsen,53.418198,7.739426,2023
Hauptstraße,138,26639,Wiesmoor,Niedersachsen,53.418168,7.73935,2023
Hauptstraße,138,26639,Wiesmoor,Niedersachsen,53.418137,7.739316,2023
Hafenstraße,2,26736,Krummhörn-Greetsiel,Niedersachsen,53.503405,7.086101,2023
Marktplatz,1,85229,Markt Indersdorf,Bayern,48.361265,11.37385,2023
Cyclostraße,92,85229,Markt Indersdorf,Bayern,48.36728,11.40277,2023
Cyclostraße,92,85229,Markt Indersdorf,Bayern,48.36728,11.40277,2023
Ol Streek,70,26607,Aurich,Niedersachsen,53.514897,7.464764,2023
Westerlooger Straße,12,26607,Aurich,Niedersachsen,,,2023
Auricher Str.,124,26624,Moordorf,Niedersachsen,,,2023
Auricher Str.,124,26624,Moordorf,Niedersachsen,,,2023
Hollerithallee,17,30419,Hannover,Niedersachsen,52.412621,9.632581,2023
Vahrenwalderstraße,303,30179,Hannover,Niedersachsen,,,2023
Nordring,69,90409,Nuremberg,Bayern,49.46987,11.08117,2023
Nordstraße,12,8209,Auerbach,Sachsen,,,2023
Nordstraße,12,8209,Auerbach,Sachsen,,,2023
Bahnhofstr.,61,8223,Falkenstein/Vogtland,Sachsen,50.479018,12.362556,2023
Dachauer Straße,37,85241,Ampermoching,Bayern,,,2023
Dreekamp,2,26605,Aurich,Niedersachsen,53.47108,7.46101,2023
Dreekamp,2,26605,Aurich,Niedersachsen,53.47108,7.46101,2023
Tjüchkampstraße,4A,26605,Aurich,Niedersachsen,,,2023
Am Fuhrenkampe,12,30419,Hannover,Niedersachsen,52.409865,9.694207,2023
Am Fuhrenkampe,19,30419,Hannover,Niedersachsen,52.408876,9.692532,2023
Archivstraße,5,90408,Nürnberg,Bayern,49.462418,11.072568,2023
Röthensteig,30,90408,Röthensteig,Bayern,49.469915,11.07489,2023
Grolandstraße,43,90408,Nürnberg,Bayern,49.27555,11.04342,2023
Schopenhauerstr.,24,90409,Nürnberg,Bayern,49.468477,11.089281,2023
Nordring,69,90409,Nuremberg,Bayern,49.46987,11.08117,2023
Tjüchkampstraße,4A,26605,Aurich,Niedersachsen,,,2023
Esensser Str.,299,26607,Aurich,Niedersachsen,53.545763,7.607458,2023
Esenser Straße,299,26607,Aurich,Niedersachsen,53.545372,7.607825,2023
Esenser Straße,299,26607,Aurich,Niedersachsen,53.545412,7.607792,2023
Esenser Straße,299,26607,Aurich,Niedersachsen,53.545437,7.607768,2023
Esenser Straße,299,26607,Aurich,Niedersachsen,53.545468,7.607728,2023
Esenser Straße,299,26607,Aurich,Niedersachsen,53.545503,7.607692,2023
Esenser Straße,299,26607,Aurich,Niedersachsen,53.545533,7.607662,2023
Esenser Straße,299,26607,Aurich,Niedersachsen,53.545565,7.607639,2023
Esenser Straße,299,26607,Aurich,Niedersachsen,53.545594,7.607616,2023
Mühlenstr.,0,26548,Norderney,Niedersachsen,53.70164,7.15888,2023
Mühlenstr.,0,26548,Norderney,Niedersachsen,53.70164,7.15888,2023
Mühlenstr.,0,26548,Norderney,Niedersachsen,53.70164,7.15888,2023
Marktplatz,11-15,26603,Aurich,Niedersachsen,53.470292,7.48397,2023
Am Kiel-Kanal,4,24106,Kiel,Schleswig-Holstein,54.362727,10.133547,2023
Am Kiel-Kanal,4,24106,Kiel,Schleswig-Holstein,54.362727,10.133547,2023
Am Kiel-Kanal,4,24106,Kiel,Schleswig-Holstein,54.362727,10.133547,2023
Am Kiel-Kanal,4,24106,Kiel,Schleswig-Holstein,54.362727,10.133547,2023
Am Kiel-Kanal,4,24106,Kiel,Schleswig-Holstein,54.362727,10.133547,2023
Am Kiel-Kanal,4,24106,Kiel,Schleswig-Holstein,54.362727,10.133547,2023
Am Kiel-Kanal,4,24106,Kiel,Schleswig-Holstein,54.362727,10.133547,2023
Jädekamp,19,30419,Hannover,Niedersachsen,52.414541,9.643313,2023
Hoheberger Weg,17,26603,"Aurich, Ostfriesland",Niedersachsen,,,2023
Schulstraße,1a,85244,Röhrmoos,Bayern,48.34681,11.494797,2023
Brucker Straße,18,85250,Sulzemoos,Bayern,48.269853,11.266302,2023
Brucker Straße,18,85250,Sulzemoos,Bayern,48.269853,11.266302,2023
Fränkinger Straße,11,85258,Weichs,Bayern,48.382959,11.410826,2023
Fränkinger Str.,11,85258,Weichs,Bayern,48.382847,11.411127,2023
Königstorgraben,1,90402,Nürnberg,Bayern,49.449467,11.083265,2023
Marienstraße,10,90402,Nürnberg,Bayern,49.448606,11.085794,2023
Am Kiel-Kanal,4,24106,Kiel,Schleswig-Holstein,54.362786,10.133846,2023
Am Kiel-Kanal,4,24106,Kiel,Schleswig-Holstein,54.362786,10.133846,2023
Am Kiel-Kanal,4,24106,Kiel,Schleswig-Holstein,54.362727,10.133547,2023
Am Kiel-Kanal,4,24106,Kiel,Schleswig-Holstein,54.362727,10.133547,2023
Am Kiel-Kanal,4,24106,Kiel,Schleswig-Holstein,54.362727,10.133547,2023
Am Kiel-Kanal,4,24106,Kiel,Schleswig-Holstein,54.362727,10.133547,2023
Am Kiel-Kanal,4,24106,Kiel,Schleswig-Holstein,54.362727,10.133547,2023
Am Kiel-Kanal,4,24106,Kiel,Schleswig-Holstein,54.362727,10.133547,2023
Am Kiel-Kanal,4,24106,Kiel,Schleswig-Holstein,54.362727,10.133547,2023
Hofmannstrasse,45,83179,München,Bayern,48.096733,11.52828,2023
Erlenstegenstr.,39,49491,Nürnberg,Bayern,49.468927,11.129254,2023
Orthofener Straße,3,85259,Sulzemoos,Bayern,48.301511,11.237783,2023
Orthofener Straße,3,85259,Sulzemoos,Bayern,48.301511,11.237783,2023
Münchner Str.,174,85757,Karlsfeld,Bayern,48.224366,11.468369,2023
Feldhausenstraße,0,26548,Norderney,Niedersachsen,53.70363,7.14891,2023
Feldhausenstraße,0,26548,Norderney,Niedersachsen,53.70363,7.14891,2023
Feldhausenstraße,0,26548,Norderney,Niedersachsen,53.70363,7.14891,2023
Feldhausenstraße,0,26548,Norderney,Niedersachsen,53.7043,7.14891,2023
Feldhausenstraße,0,26548,Norderney,Niedersachsen,53.7043,7.14891,2023
Mühlenstraße,0,26548,Norderney,Niedersachsen,53.70515,7.15643,2023
Feldhausenstr.,34,26548,Norderney,Niedersachsen,53.70422,7.15086,2023
Feldhausenstr.,34,26548,Norderney,Niedersachsen,53.70422,7.15086,2023
Feldhausenstr.,34,26548,Norderney,Niedersachsen,53.70422,7.15086,2023
Feldhausenstr.,34,26548,Norderney,Niedersachsen,53.70422,7.15086,2023
Feldhausenstr.,34,26548,Norderney,Niedersachsen,53.70422,7.15086,2023
Mühlenstr.,0,26548,Norderney,Niedersachsen,53.70164,7.15888,2023
Mühlenstr.,0,26548,Norderney,Niedersachsen,53.70164,7.15888,2023
Mühlenstr.,0,26548,Norderney,Niedersachsen,53.70164,7.15888,2023
Mühlenstr.,0,26548,Norderney,Niedersachsen,53.70164,7.15888,2023
Mühlenstr.,0,26548,Norderney,Niedersachsen,53.70164,7.15888,2023
Landstr.,86,26524,Lütetsburg,Niedersachsen,53.599616,7.242067,2023
Feldhausenstraße,0,26548,Norderney,Niedersachsen,53.70363,7.14891,2023
Gartenweg,27,26506,Norden,Niedersachsen,53.58182,7.22371,2023
Gartenweg,27,26506,Norden,Niedersachsen,53.58185,7.22366,2023
Gartenweg,27,26506,Norden,Niedersachsen,53.58178,7.22376,2023
Gartenweg,27,26506,Norden,Niedersachsen,53.58175,7.2238,2023
Münchner Str.,174,85757,Karlsfeld,Bayern,48.224366,11.468369,2023
Münchner Str.,174,85757,Karlsfeld,Bayern,48.224366,11.468369,2023
Hauptstraße,15,85778,Haimhausen,Bayern,48.31447,11.55183,2023
Am Pfanderling,2,85778,Haimhausen,Bayern,48.31922,11.55983,2023
Valleystraße,0,85778,Haimhausen,Bayern,48.31639,11.56246,2023
Dorfstr.,26,82347,Bernried,Bayern,47.866265,11.291005,2023
Am Hirschgarten,14,82347,Bernried,Bayern,47.871644,11.288082,2023
Am Hirschgarten,1,82347,Bernried,Bayern,47.873151,11.283297,2023
Am Hirschgarten,1,82347,Bernried,Bayern,47.873151,11.283297,2023
Am Klosterhof,2,82347,Bernried,Bayern,47.866742,11.294857,2023
Am Grundweiher,2,82347,Bernried,Bayern,47.864149,11.290948,2023
Am Rusgraben,2,82347,Bernried,Bayern,,,2023
Wiekesch,1,26689,Apen,Niedersachsen,,,2023
Feldstraße,10,26506,Norden,Niedersachsen,53.5989,7.196958,2023
Bahnhofstrasse,17,26655,Westerstede,Niedersachsen,53.256974,7.928355,2023
Neuenburger Str.,45,26655,Westerstede,Niedersachsen,,,2023
Am Wall,31,26655,Westerstede,Niedersachsen,,,2023
Michael-Fischer-Platz,1,94469,Deggendorf,Bayern,48.831361,12.962062,2023
Westlicher Stadtgraben,18,94469,Deggendorf,Bayern,48.835031,12.960353,2023
Westlicher Stadtgraben,18,94469,Deggendorf,Bayern,48.835031,12.960353,2023
Ulrichsbergerstraße,17,94469,Deggendorf,Bayern,48.8468,12.96472,2023
Michael-Fischer-Platz,1,94469,Deggendorf,Bayern,48.831361,12.962062,2023
Westlicher Stadtgraben,18,94469,Deggendorf,Bayern,48.835031,12.960353,2023
Edlmairstr,1,94469,Deggendorf,Bayern,48.830654,12.958495,2023
Edlmairstr,1,94469,Deggendorf,Bayern,48.830654,12.958495,2023
Edlmairstr,1,94469,Deggendorf,Bayern,48.830654,12.958495,2023
Westlicher Stadtgraben,18,94469,Deggendorf,Bayern,48.835031,12.960353,2023
Westlicher Stadtgraben,18,94469,Deggendorf,Bayern,48.835031,12.960353,2023
Hauptstr.,80,26188,Edewecht,Niedersachsen,,,2023
Jürnweg,5,26215,Wiefelstede,Niedersachsen,53.18646,8.16655,2023
Westlicher Stadtgraben,18,94469,Deggendorf,Bayern,48.835031,12.960353,2023
Großwalding,10,94469,Deggendorf,Bayern,48.852983,12.985105,2023
Großwalding,10,94469,Deggendorf,Bayern,48.852323,12.985271,2023
Großwalding,10,94469,Deggendorf,Bayern,48.852316,12.985357,2023
Großwalding,10,94469,Deggendorf,Bayern,48.852295,12.98548,2023
Großwalding,10,94469,Deggendorf,Bayern,48.852756,12.984892,2023
Großwalding,1,94469,Großwalding,Bayern,48.849556,12.983486,2023
Hans-Obser-Straße,0,94469,Deggendorf,Bayern,48.828532,12.95787,2023
Wiesenstraße,10,94469,Deggendorf,Bayern,48.832896,12.956938,2023
Jobststr.,13,94469,Deggendorf,Bayern,48.833727,12.962065,2023
Großwalding,10,94469,Deggendorf,Bayern,,,2023
Großwalding,10,94469,Deggendorf,Bayern,,,2023
Sägerbäume,10,38448,Wolfsburg,Niedersachsen,52.4348,10.8606,2023
Ocholter Str.,10,26160,Bad Zwischenahn,Niedersachsen,53.188235,7.967863,2023
Großwalding,10,94469,Deggendorf,Bayern,,,2023
Großwalding,10,94469,Deggendorf,Bayern,,,2023
Großwalding,10,94469,Deggendorf,Bayern,,,2023
Großwalding,10,94469,Deggendorf,Bayern,,,2023
Langenamming,18,94486,Osterhofen,Bayern,48.671829,13.013731,2023
Simon-Breu-Str.,2,94491,Hengersberg,Bayern,48.774289,13.05247,2023
Böcklinstr.,51,38448,Wolfsburg,Niedersachsen,52.452278,10.790383,2023
Böcklinstr.,51,38448,Wolfsburg,Niedersachsen,52.452076,10.789923,2023
Bergstraße,78,94508,Schöllnach,Bayern,,,2023
Bergstrasse,78,94508,Schöllnach,Bayern,,,2023
Bergstrasse,78,94508,Schöllnach,Bayern,,,2023
Pirolweg,7,38446,Wolfsburg,Niedersachsen,52.42409,10.80359,2023
Am Bötzel,8,38446,Wolfsburg,Niedersachsen,52.418988,10.841052,2023
Effnerstr.,130,81925,München,Bayern,48.16301,11.62444,2023
Parkplatz Kurpark,0,94551,Lalling,Bayern,48.84358,13.141479,2023
Parkplatz Kurpark,0,94551,Lalling,Bayern,48.84358,13.141479,2023
Gewerbedorf,1,94551,Hunding,Bayern,48.838508,13.151023,2023
Gewerbedorf,1,94551,Hunding,Bayern,48.838481,13.151008,2023
Gewerbedorf,1,94551,Hunding,Bayern,48.838233,13.15083,2023
Gewerbedorf,1,94551,Hunding,Bayern,48.838186,13.150784,2023
Gewerbedorf,1,94551,Hunding,Bayern,48.838138,13.150758,2023
Gewerbedorf,1,94551,Hunding,Bayern,48.838462,13.15099,2023
Gewerbedorf,1,94551,Hunding,Bayern,48.838446,13.15098,2023
Gewerbedorf,1,94551,Hunding,Bayern,48.838575,13.151088,2023
Gewerbedorf,1,94551,Hunding,Bayern,48.838553,13.151069,2023
Gewerbedorf,1,94551,Hunding,Bayern,48.838532,13.151041,2023
Brandgehaege,16,38444,Wolfsburg,Niedersachsen,,,2023
Waldstr.,7,8261,Schöneck/Vogtl.,Sachsen,50.39508,12.34486,2023
Markneukirchner Straße,41 a,8267,Klingenthal OT Zwota,Sachsen,,,2023
Rosa-Luxemburg-Str.,56,8468,Reichenbach,Sachsen,50.619489,12.285587,2023
Rosa-Luxemburg-Str.,56,8468,Reichenbach im Vogtland,Sachsen,50.619489,12.285587,2023
Lengenfelder Straße,3,8468,Reichenbach,Sachsen,50.615149,12.31145,2023
Fritz-Schäffer-Straße,32,94560,Offenberg Neuhausen,Bayern,48.861819,12.888952,2023
Oberpöringermoos,69,94562,Oberpöring,Bayern,,,2023
Oberpöringermoos,69,94562,Oberpöring,Bayern,,,2023
Oberpöringermoos,69,94562,Oberpöring,Bayern,,,2023
Oberpöringermoos,69,94562,Oberpöring,Bayern,,,2023
Oberpöringermoos,69,94562,Oberpöring,Bayern,,,2023
Marktplatz,6,86637,Wertingen,Bayern,48.563,10.68295,2023
Holzheimerstr,2,89407,Dillingen,Bayern,,,2023
Dillinger Strasse,25,89415,Lauingen,Bayern,48.574556,10.441778,2023
Dillinger Strasse,25,89415,Lauingen,Bayern,48.574556,10.441778,2023
Dillinger Strasse,25,89415,Lauingen,Bayern,48.574556,10.441778,2023
Dillinger Strasse,25,89415,Lauingen,Bayern,48.574556,10.441778,2023
Wilhelmstr.,18,25551,Hohenlockstedt,Schleswig-Holstein,53.962071,9.617198,2023
Steindamm,11,25554,Wilster,Schleswig-Holstein,53.92467,9.38359,2023
Robert-Schumann-Str.,6,38444,Wolfsburg,Niedersachsen,52.396179,10.75906,2023
Robert-Schumann-Str.,6,38444,Wolfsburg,Niedersachsen,52.396179,10.75906,2023
Steimker Promenade,7,38444,Wolfsburg,Niedersachsen,52.405226,10.785534,2023
Steimker Promenade,7,38444,Wolfsburg,Niedersachsen,52.405226,10.785534,2023
Rabenbergstraße,54,38444,Wolfsburg,Niedersachsen,54.768886,10.635765,2023
Dillinger Strasse,25,89415,Lauingen,Bayern,48.574556,10.441778,2023
Dillinger Strasse,25,89415,Lauingen,Bayern,48.574556,10.441778,2023
Eisvogelweg,5,38442,Wolfsburg,Niedersachsen,,,2023
Karl-Werner-Straße,6,38442,Wolfsburg,Niedersachsen,,,2023
Braunschweiger Straße,208,38444,Wolfsburg,Niedersachsen,52.400455,10.751663,2023
Braunschweiger Straße,208,38444,Wolfsburg,Niedersachsen,52.400455,10.751663,2023
Obere Stadt,19,84130,Dingolfing,Bayern,48.62696,12.49546,2023
Bahnhofstr.,31,84130,Dingolfing,Bayern,48.637804,12.49508,2023
Bahnhofstr.,31,84130,Dingolfing,Bayern,48.63782,12.495174,2023
Bahnhofstr.,31,84130,Dingolfing,Bayern,48.637827,12.495247,2023
Amperstraße,2,84130,Dingolfing,Bayern,48.638847,12.482749,2023
Amperstraße,2,84130,Dingolfing,Bayern,48.638825,12.482856,2023
Amperstraße,2,84130,Dingolfing,Bayern,48.63885,12.482936,2023
Amperstraße,2,84130,Dingolfing,Bayern,48.638836,12.482851,2023
Amperstraße,2,84130,Dingolfing,Bayern,48.63885,12.482775,2023
Kleegartenstraße,54,94405,Landau an der Isar,Bayern,,,2023
Kleegartenstraße,54,94405,Landau an der Isar,Bayern,,,2023
Marktplatz,28,94419,Reisbach,Bayern,48.57209,12.627753,2023
Birkenstraße,14,94428,Eichendorf,Bayern,48.632018,12.860027,2023
Beethovenstr.,21a,94428,Eichendorf,Bayern,48.633009,12.8545,2023
Pfarrgasse,0,94428,Eichendorf,Bayern,48.633618,12.856763,2023
Eichsfelder Str.,4,30419,Hannover,Niedersachsen,,,2023
Davenstedter Straße,183,30449,Hannover,Niedersachsen,52.364702,9.676966,2023
Am Spielfelde,13A,30449,Hannover,Niedersachsen,52.363513,9.707624,2023
Ricklinger Straße,95,30449,Hannover,Niedersachsen,52.357568,9.72049,2023
Bornumer Straße,19,30449,Hannover,Niedersachsen,52.3596,9.70944,2023
Bornumer Straße,19,30449,Hannover,Niedersachsen,52.3596,9.70944,2023
Bornumer Straße,19,30449,Hannover,Niedersachsen,52.3596,9.70944,2023
Bornumer Straße,19,30449,Hannover,Niedersachsen,52.3596,9.70944,2023
Schachtweg,22,38440,Wolfsburg,Niedersachsen,,,2023
Pilsting,0,94431,Pilsting,Bayern,48.692305,12.673577,2023
